"rep_id","size_net","clus_coeff","pathlength","connec","init_mode","assortativity","init","neighbors","path_type","neigh_type","klb","mean_entrop_jef","std_entrop_jef","mean_entrop_lap","std_entrop_lap","mean_sum_meas","std_sum_meas","mean_ratio_first","std_ratio_first","mean_value_lang","sd_value_lang","mean_max_cond","sd_max_cond","mean_of_std","std_of_mean"
615,50,0.243892847434643,1.78367346938776,0.25,0.576015580636708,0.122153209109731,5,11.92,"unknown","small",8.12480725852146e-05,1.99897446566501,0.00520780315807907,1.99912062289012,0.00520497935959087,35775,7968.20211201744,0.373484743717222,0.00268062158392951,4.56605735737821,0.012728705439792,4,0,0.00174756343816987,0.0992026891327995
616,50,0.240656764803824,1.7869387755102,0.25,0.615088898302121,-0.00609123692177727,5,11.92,"unknown","small",7.27833556800808e-05,1.9866521125421,0.0061471034235393,1.98680762841998,0.00614562395454647,35775,8589.40971101469,0.378219903654103,0.00297722330752916,5.02538141507516,0.0127207166200552,4,0,0.00167330699455381,0.101133708353154
617,50,0.253676088617265,1.78775510204082,0.25,0.501801561744143,0.00205616615429951,5,11.92,"unknown","small",7.73164434769947e-05,1.99319082461848,0.00497878848291906,1.993345351189,0.00496954393607095,35775,8758.80897690306,0.375083412788297,0.00299433565464622,5.00483607142429,0.0179456132212993,4,0,0.00170155544586335,0.0997391122207841
618,50,0.249312001723766,1.7869387755102,0.25,0.571191550264629,0.0348114598693909,5,11.92,"unknown","small",7.6927756477272e-05,2.03107551798973,0.00631430452445791,2.03120653608022,0.00631077454018782,35775,7852.10227926774,0.35605968287547,0.00352718073070736,5.40668625629038,0.0157819007106761,4,0,0.00172239945446523,0.0929787968101758
619,50,0.244536421267071,1.78448979591837,0.25,0.597025590661388,0.0202626247146644,5,11.92,"unknown","small",6.67050929601219e-05,1.85414119367006,0.00531008328358566,1.85435267040313,0.00529728286832421,35775,7493.01715749063,0.454680221714501,0.00257092312612072,4.6202365783237,0.0106231999479266,4,0,0.00155513688944483,0.126457005379138
620,50,0.249133954281013,1.78612244897959,0.25,0.560580021225412,0.00636913527860284,5,11.92,"unknown","small",6.91013083046205e-05,1.98955685391378,0.00374810726231533,1.98971210655094,0.00375104409583882,35775,7218.34397877507,0.364130181016989,0.00238973781402287,5.4014708462946,0.0166094859927824,4,0,0.00161092492868746,0.0981446262472026
621,50,0.242601940543117,1.7869387755102,0.25,0.577309415419139,0.026296325301729,5,11.92,"unknown","small",5.48630671972045e-05,1.99278714986792,0.00439623373254661,1.9929395843613,0.00439658580936132,35775,8695.67098489536,0.373496920900131,0.00262632533268925,4.67984956429577,0.0150376552915059,4,0,0.00145588296725396,0.0997763799900143
622,50,0.240202689467395,1.78448979591837,0.26,0.519226446535347,-0.00996035420388895,5,11.92,"unknown","small",6.88840224342905e-05,2.04193353693749,0.00500194146150316,2.0420619312952,0.00500460095954918,35775,7991.21967141028,0.344006716330026,0.00310935966722984,5.40405500201904,0.0136742485473021,4,0,0.00161843677175104,0.0896391278248009
623,50,0.239767787767788,1.78448979591837,0.24,0.544095627670624,0.0219739129263068,5,11.96,"unknown","small",7.08230861234571e-05,1.93377163518557,0.0059417438825062,1.93394565730456,0.00595085861085809,35895,8927.4627883142,0.419590730708059,0.00311190093569667,5.05737417280151,0.0154047010602602,4,0,0.00164197544229873,0.113586317779377
624,50,0.258469433663807,1.78612244897959,0.24,0.582065506464945,0.0097149128760408,5,11.96,"unknown","small",8.04094282390734e-05,2.05328197447654,0.00524529772481082,2.05340654103781,0.00524772903200094,35895,9677.74640658682,0.341858262484686,0.00312517865149634,5.3298583030712,0.0129449308237036,4,0,0.0017528352720251,0.0879562444168413
625,50,0.238805803072057,1.78530612244898,0.24,0.530933315273858,0.0112700433527213,5,11.96,"unknown","small",7.63429621268638e-05,2.03931551023249,0.00627586693215621,2.03944237805899,0.00626767651772838,35895,7831.49059234315,0.342859777578682,0.00432321608611146,5.04201999428185,0.0157123812735368,4,0,0.00173613124460309,0.0905600903134495
626,50,0.243123820623821,1.78775510204082,0.24,0.586710240462635,0.0107622692969271,5,11.96,"unknown","small",8.39594486717757e-05,2.10675678395552,0.00258299315750351,2.10685341603426,0.00258486508907535,35895,7993.9773247982,0.308434064568479,0.00178173494128185,5.30586279966503,0.0241199301745633,4,0,0.0017304698156596,0.0763409535563565
627,50,0.243789397221286,1.78285714285714,0.24,0.56909150330709,0.00885038106698755,5,11.96,"unknown","small",0.000104678976671134,1.87776508894169,0.00654347603615771,1.87796450904299,0.00654438097595644,35895,7471.41491394545,0.439765259381041,0.00367885075515953,5.06417996417177,0.0184782269423335,4,0,0.00193569445996746,0.121761732824163
628,50,0.241941189873078,1.78612244897959,0.25,0.570382847866675,0.0296384487567503,5,11.96,"unknown","small",7.79010563418704e-05,1.94852840747513,0.00824837128223996,1.94869674151058,0.00823627397066245,35895,8886.21955384761,0.404199549561023,0.00394481208305014,5.11506498256172,0.0125476649245381,4,0,0.00172221869142263,0.109784148141001
629,50,0.251528712429641,1.78612244897959,0.25,0.543062279842418,-0.000423490466615377,5,11.96,"unknown","small",7.52852857556627e-05,1.99044913363168,0.0046185390632934,1.99062485511912,0.00461835227301713,35895,9070.33739219017,0.296605378749584,0.00325763771607126,4.71339405728055,0.0136013777322094,4,0,0.0017081783445684,0.0891227037268811
630,50,0.256959928959929,1.7869387755102,0.25,0.543139997548642,-0.00678941522968428,5,11.96,"unknown","small",9.04212063827557e-05,1.95010605518959,0.00634363420170157,1.95028867163343,0.00633231805082337,35895,9009.38286409434,0.379102464454129,0.00393486075143321,5.67653862984603,0.0178692389291944,4,0,0.00185882599212954,0.103985178752756
631,50,0.254406014522114,1.78530612244898,0.25,0.523780117699182,0.0342733264874448,5,11.96,"unknown","small",5.87076402570028e-05,1.81775167620574,0.00571488265433244,1.81799804088835,0.00573968188113413,35895,8677.06336103572,0.448261402645829,0.00337157252545229,4.99435091352556,0.0102688905005023,4,0,0.0014999140489848,0.126636864173849
632,50,0.239888919989539,1.78448979591837,0.25,0.572972613330534,0.0152216075656674,5,11.96,"unknown","small",7.33222532469631e-05,2.01170782342196,0.00594960661286821,2.01184830941776,0.00595190160460799,35895,8039.79896184841,0.366930594159773,0.00358952272419939,4.76037909553476,0.0144880026343254,4,0,0.00169080262718813,0.0967074560658237
633,50,0.246852627764392,1.78448979591837,0.25,0.535481781593687,0.0124621737513592,5,11.96,"unknown","small",5.73829918009549e-05,1.96904400757046,0.00339442331410616,1.96920302251221,0.00340086456984293,35895,7569.1101571736,0.393771541624208,0.00199028794114582,5.31425497563085,0.0126967474881939,4,0,0.00144966547396982,0.105459558948179
634,50,0.241864237070119,1.78775510204082,0.26,0.557093081882089,0.0105718061359334,5,11.96,"unknown","small",4.99533583557556e-05,1.86750902183508,0.00526050756220358,1.86772174632211,0.00523114513289503,35895,8484.41548502011,0.437414356473007,0.00271627691789954,5.23079091384128,0.0138662651334056,4,0,0.00138603944047522,0.121929292538525
635,50,0.243141636141636,1.78775510204082,0.26,0.512270498336017,0.0481850233230745,5,11.96,"unknown","small",8.67060926871492e-05,1.98575309350811,0.00421120328539843,1.98591746921376,0.00421156551831957,35895,8265.09750303612,0.349876149583494,0.00265796320589224,4.71007571325812,0.0151848099155512,4,0,0.00177855985028651,0.0956805569913439
636,50,0.239153428271075,1.78612244897959,0.26,0.620200146835229,0.0109744033634228,5,11.96,"unknown","small",7.15222635026181e-05,2.1134316056819,0.00459513941920249,2.11352338922398,0.00459364752078408,35895,9505.40125724446,0.315944906485681,0.00292543232947999,4.99419688406981,0.0127321303135783,4,0,0.00166889427146893,0.0773008309971019
637,50,0.246195115342174,1.78775510204082,0.26,0.530190174097952,0.0283096989794228,5,11.96,"unknown","small",8.48004205085099e-05,1.98306686378654,0.00537352426026778,1.98321822287877,0.00536435165112039,35895,8886.21955384761,0.393960446824276,0.00302279712383344,4.78502602262923,0.0119939453330838,4,0,0.00177522750379725,0.104620694031979
638,50,0.238146545405059,1.78448979591837,0.26,0.640437363048275,-0.00626903264146122,5,11.96,"unknown","small",6.67922638388982e-05,1.9023948361669,0.00509020879895111,1.90258820991723,0.0050852866585986,35895,7947.89151862535,0.422176092515644,0.00322126096425871,4.81168513675418,0.0117407317395083,4,0,0.00160798530589587,0.116111015280596
639,50,0.245768894504189,1.78775510204082,0.26,0.520401716199111,0.00457032061491586,5,11.96,"unknown","small",6.0580737408583e-05,1.92540482911909,0.00516055656758352,1.92558406752474,0.00515048814188221,35895,7544.80494331385,0.411956058641449,0.00263730144638282,5.06918308875639,0.0137244379230913,4,0,0.00151826829072431,0.112716311819071
640,50,0.242214817861877,1.78612244897959,0.26,0.519548338495962,0.0285080296363158,5,11.96,"unknown","small",6.49493174322566e-05,1.97440670221426,0.00482014086963831,1.97456502411807,0.00481955836963323,35895,7970.9677286144,0.385054096229777,0.00283874748911454,5.3165400720783,0.0163142640046246,4,0,0.00157853542395636,0.103510317200279
641,50,0.239657574451692,1.78122448979592,0.24,0.55211199005998,0.0306536833222048,5,12,"unknown","small",7.52812573174359e-05,1.80674013326942,0.00610923700889633,1.80697616715094,0.00610180131983488,36015,7447.77737013547,0.471712018238182,0.0032898759011709,4.64645543642513,0.0181894350939532,4,0,0.00164251833374095,0.132802107814907
642,50,0.247908297584768,1.77795918367347,0.24,0.564805631051674,0.0193528083842289,5,12,"unknown","small",5.19160359449165e-05,1.89710973130422,0.00522936243361801,1.89729663237669,0.0052246742178521,36015,8420.09258759507,0.44194393700677,0.00267632768447889,4.82101022473275,0.0107498391656563,4,0,0.00140277347797964,0.121049160483404
643,50,0.250018882562226,1.78448979591837,0.24,0.594981702530832,0.0300820419325433,5,12,"unknown","small",8.88354704022073e-05,1.85412461726427,0.00448751045237589,1.85434996473235,0.00449219148433996,36015,8463.60756777064,0.403751757711522,0.00323392722549101,5.35922115062024,0.0260603060360283,4,0,0.00180852170258042,0.117724416222672
644,50,0.245505411856805,1.78775510204082,0.24,0.618988642894818,0.00733871710627324,5,12,"unknown","small",7.5119740107711e-05,2.00313360017002,0.00399634528156213,2.00328464060692,0.00399449868914528,36015,9291.20716657663,0.363877439300256,0.00244317840472564,5.2329916216093,0.0184132161560909,4,0,0.00168518932262214,0.0966675631377526
645,50,0.238157489569254,1.78775510204082,0.24,0.642368474371327,-0.000846801073815951,5,12,"unknown","small",8.888158189121e-05,2.02263157250011,0.00406056942998483,2.02276586500401,0.00405740501825172,36015,8398.25054668518,0.359184416700693,0.00320526420526664,5.27707962092358,0.0211773693644318,4,0,0.00180059694696232,0.0947742431517291
646,50,0.253068914745385,1.78530612244898,0.24,0.568538806870329,0.00062093645519658,5,12,"unknown","small",5.94097456891375e-05,1.96956127475509,0.00478107430943904,1.96973103300352,0.00476927500892226,36015,8108.95196932479,0.364481121506337,0.00261426263389775,4.91090455654343,0.0150196232239247,4,0,0.00151555479475602,0.100010491503138
647,50,0.239774366156719,1.7869387755102,0.24,0.566186410799296,0.0254274529953823,5,12,"unknown","small",7.89105335929075e-05,1.97546414005395,0.0036755873585517,1.97562537418867,0.00366823484785066,36015,7808.94306783797,0.368422563790021,0.002410020655319,5.11087784601386,0.0106191132370607,4,0,0.00168809797140491,0.100431461438041
648,50,0.243964790111849,1.78612244897959,0.24,0.520533476832936,0.020177878776006,5,12,"unknown","small",6.50228993533342e-05,1.92055461126531,0.00568186459637519,1.92074820659252,0.0056736707771305,36015,8243.73602643058,0.404643600866009,0.00288550565575137,4.7598408517498,0.00958970228671667,4,0,0.00158299910204767,0.110696973113316
649,50,0.24994595600478,1.78612244897959,0.24,0.483853007504217,-0.00825316169976549,5,12,"unknown","small",5.29841747159807e-05,1.97274911159058,0.00509085142633613,1.97292371649917,0.00509020311081185,36015,8928.28570971414,0.346594170289331,0.0027340266425601,5.55775580666788,0.0126729961737289,4,0,0.00143507528079631,0.0967330269807673
650,50,0.251990088343029,1.77877551020408,0.24,0.580630792082205,0.00818449381123248,5,12,"unknown","small",7.27395810246393e-05,2.07205121289733,0.00465153291857158,2.07217208951073,0.00465176796303882,36015,8017.83725737273,0.311456176239732,0.00287998017224341,4.77456829625495,0.0129820094751846,4,0,0.00167996218667889,0.080078898539983
651,50,0.253189639909454,1.78775510204082,0.24,0.612960141718398,-0.00121937700920075,5,12,"unknown","small",7.86937230666284e-05,1.98062417369677,0.0066115780099829,1.98079122336009,0.0066011084914383,36015,8463.60756777064,0.373129520904343,0.00393268571007166,5.36654452304086,0.0131608700427895,4,0,0.00174707613335325,0.0998787672810709
652,50,0.242757193786605,1.78775510204082,0.24,0.576740224515184,0.0110447886099139,5,12,"unknown","small",5.98272617075075e-05,1.95816709764414,0.00496444644552326,1.95834412658149,0.00497173183027932,36015,7971.88938760212,0.347473145373151,0.0034882206618187,4.27793128239836,0.0128368458030178,4,0,0.00154469382639285,0.0994549894363857
653,50,0.240348779015962,1.78040816326531,0.24,0.608672124767677,0.0416763593736459,5,12,"unknown","small",5.87133353624687e-05,1.87789549792474,0.00539146684706085,1.87809883062963,0.00538285109812331,36015,8199.05420130385,0.441102270354233,0.00257299953759417,5.13241674337412,0.0166896922394888,4,0,0.00146113814662328,0.121818013252407
654,50,0.246219218689807,1.78448979591837,0.24,0.621827214025243,-0.00276288484125583,5,12,"unknown","small",6.00374981561209e-05,2.02849171981488,0.00447753947871145,2.02862994585528,0.00447608784804319,36015,8485.28137423857,0.333602878806867,0.00246921977841431,4.86942477074999,0.0142733866721257,4,0,0.00151913741970715,0.0897659876931733
655,50,0.252229587749712,1.7869387755102,0.24,0.48702975617723,0.0270494335534986,5,12,"unknown","small",5.24975070112102e-05,1.91858595479243,0.00446269672948163,1.91876694937447,0.00446175386336562,36015,8720.13854973249,0.426225709957537,0.00235779831832466,4.81779251960963,0.0109864335452048,4,0,0.00140536108609344,0.116183392899266
656,50,0.243153009185517,1.7869387755102,0.24,0.613301745240299,0.0167458097365032,5,12,"unknown","small",7.21670995190635e-05,2.04741965368082,0.0054047710201983,2.04754444570439,0.00539810478270084,36015,9922.14591667734,0.351278220204188,0.00334405133327825,4.97746096947421,0.0130911136531303,4,0,0.00168663546163692,0.0905074258966477
657,50,0.256109599550776,1.78040816326531,0.24,0.614630056752677,0.0353084469904832,5,12,"unknown","small",8.02130375957547e-05,1.87700000774562,0.00689955342311445,1.87720219872323,0.00689547789151592,36015,7761.75868983207,0.438626676532031,0.00354184429768334,5.12773375115277,0.0145177209504723,4,0,0.00174518929575355,0.121430672331684
