"rep_id","size_net","time","init","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
1,150,3875,0.5,1.98666666666667,0.510972658698696,2.00845885576345e-05,0.0677479909013992,7.83530433840622e-06
1,150,3876,0.5,1.98666666666667,0.510972630422832,2.00794070147938e-05,0.0677469684887662,7.83328298303368e-06
1,150,3877,0.5,1.98666666666667,0.510972602280826,2.00742281447947e-05,0.0677459465425406,7.8312626703325e-06
1,150,3878,0.5,1.98666666666667,0.510972574149498,2.00690519455695e-05,0.0677449253534689,7.82924339949613e-06
1,150,3879,0.5,1.98666666666667,0.510972545822848,2.00638784150529e-05,0.0677439038738558,7.82722516971886e-06
1,150,3880,0.5,1.98666666666667,0.510972517620293,2.00587075511814e-05,0.0677428825476068,7.82520798019579e-06
1,150,3881,0.5,1.98666666666667,0.510972489281015,2.00535393518938e-05,0.0677418613580469,7.82319183012288e-06
1,150,3882,0.5,1.98666666666667,0.510972460718839,2.00483738151311e-05,0.0677408403307821,7.82117671869688e-06
1,150,3883,0.5,1.98666666666667,0.510972432379639,2.00432109388363e-05,0.0677398198513578,7.8191626451154e-06
1,150,3884,0.5,1.98666666666667,0.510972404178386,2.00380507209544e-05,0.0677388002573704,7.81714960857687e-06
1,150,3885,0.5,1.98666666666667,0.510972375541641,2.00328931594329e-05,0.0677377805032754,7.81513760828051e-06
1,150,3886,0.5,1.98666666666667,0.510972347046963,2.00277382522211e-05,0.0677367612113215,7.81312664342642e-06
1,150,3887,0.5,1.98666666666667,0.510972318449891,2.00225859972704e-05,0.0677357418187937,7.81111671321549e-06
1,150,3888,0.5,1.98666666666667,0.510972290030017,2.00174363925345e-05,0.0677347230157588,7.80910781684944e-06
1,150,3889,0.5,1.98666666666667,0.510972261732335,2.00122894359691e-05,0.0677337044128764,7.8070999535308e-06
1,150,3890,0.5,1.98666666666667,0.510972233152877,2.00071451255319e-05,0.0677326860151997,7.80509312246293e-06
1,150,3891,0.5,1.98666666666667,0.510972205264153,2.00020034591829e-05,0.0677316678347092,7.80308732285001e-06
1,150,3892,0.5,1.98666666666667,0.510972176934001,1.99968644348841e-05,0.0677306497066223,7.80108255389704e-06
1,150,3893,0.5,1.98666666666667,0.510972148573644,1.99917280505995e-05,0.0677296322316241,7.79907881480984e-06
1,150,3894,0.5,1.98666666666667,0.510972120441482,1.99865943042954e-05,0.0677286151049054,7.79707610479502e-06
1,150,3895,0.5,1.98666666666667,0.510972091840661,1.998146319394e-05,0.0677275977754801,7.79507442306004e-06
1,150,3896,0.5,1.98666666666667,0.510972063328922,1.99763347175037e-05,0.0677265812507183,7.79307376881314e-06
