"rep_id","size_net","clus_coeff","pathlength","init_mode","assortativity","init","rewire","neighbors","mean_mean","mean_sd","sd_mean","sd_sd"
2016,50,0.580597867217062,1.78285714285714,0.491244852221402,0.0112916042948755,0.1,0.1,16,0.484961270002956,2.09455783761988e-06,0.000358010059724386,1.57163085412131e-07
2017,50,0.575521006513267,1.75918367346939,0.549931529385156,-0.0434390161344925,0.1,0.1,16,0.477495637582253,2.09499174129545e-06,0.000499276425911158,1.61138849470966e-07
2018,50,0.543142068973338,1.7469387755102,0.576109223546312,-0.0521567029512793,0.1,0.1,16,0.524343231821873,2.09809013437981e-06,0.00159906788574371,1.81072937699493e-07
2019,50,0.578028156741779,1.7730612244898,0.496823041064748,-0.0592629759714566,0.1,0.1,16,0.492895417801398,2.09461229942937e-06,0.00042996988754865,1.5785618396048e-07
2020,50,0.568442299186881,1.76734693877551,0.551037333920181,-0.0263321584076301,0.1,0.1,16,0.50991236528097,2.09511393326034e-06,0.00124532762842725,1.60358728931681e-07
2021,50,0.554884186333103,1.73714285714286,0.467959260720503,-0.0325272843997433,0.1,0.1,16,0.497770113889761,2.09546035896735e-06,0.00141760982356964,1.64797877195183e-07
2022,50,0.56148078718667,1.76571428571429,0.475539834511716,-0.0265144363225816,0.1,0.1,16,0.512204832541235,2.09690383249062e-06,0.000544755480843855,1.72611824335633e-07
2023,50,0.564934296525628,1.75918367346939,0.588593733027937,0.0259375351224446,0.1,0.1,16,0.484802974473176,2.09534325199256e-06,0.000496802270725906,1.61359883918248e-07
2024,50,0.553802530458878,1.75755102040816,0.491009648997807,-0.058484226801059,0.1,0.1,16,0.511255176320609,2.09553816834461e-06,0.000509319425023254,1.63636941686648e-07
2025,50,0.535787666753611,1.75510204081633,0.51733315840172,-0.00892208735345964,0.1,0.1,16,0.493428323722373,2.09113626133058e-06,0.00110221646781998,1.29956401814283e-07
2026,50,0.569467392085039,1.77142857142857,0.454261938371266,-0.00325203252032516,0.1,0.1,16,0.483820526028624,2.09710380811491e-06,0.00261500663905684,1.78286751171477e-07
2027,50,0.573273504273504,1.76897959183673,0.458573827569501,0.038141089730771,0.1,0.1,16,0.498248839674596,2.09365940492466e-06,0.00060290163690551,1.51299790118823e-07
2028,50,0.557144788819712,1.76489795918367,0.509762727347542,-0.0347494466223967,0.1,0.1,16,0.49373438115597,2.09552441624468e-06,0.00285333074422882,1.59368097069619e-07
2029,50,0.577296055853331,1.77877551020408,0.438832970943051,-0.0100416935815373,0.1,0.1,16,0.499136490189728,2.09842058433918e-06,0.000405926307314238,1.86415772243394e-07
2030,50,0.586265085791402,1.77959183673469,0.436625718646033,-0.06046511627907,0.1,0.1,16,0.497329902491429,2.09307358126358e-06,0.00258001821330955,1.45037858382784e-07
2031,50,0.543488207870561,1.73224489795918,0.500149212094412,0.0278104049585288,0.1,0.1,16,0.498500678043676,2.09735755432595e-06,0.000582511151857034,1.87815027669376e-07
2032,50,0.555960173813115,1.74612244897959,0.570329985422998,-0.0169022983966514,0.1,0.1,16,0.488202525538865,2.09387905506557e-06,0.00160064039618936,1.51695387015049e-07
2033,50,0.550703404438699,1.7469387755102,0.534182085152693,0.0639663514137751,0.1,0.1,16,0.52301871389375,2.0919028334696e-06,0.00109455847888831,1.36926968169256e-07
2034,50,0.584903026797764,1.7730612244898,0.497456531646531,0.0581860405109018,0.1,0.1,16,0.512027254857318,2.09658214057249e-06,0.000410326739393314,1.66527670933168e-07
2035,50,0.553511712917286,1.75510204081633,0.517569248457236,0.102599284582906,0.1,0.1,16,0.497616791665888,2.09435554447713e-06,0.00142634017214279,1.5666673464815e-07
2036,50,0.549260791496086,1.73877551020408,0.475456743302227,-0.00951158312423427,0.1,0.1,16,0.494106543958613,2.09513587385971e-06,0.00108113356104402,1.65087207449947e-07
2037,50,0.575779178338002,1.76816326530612,0.434509632443557,-0.0733489950404602,0.1,0.1,16,0.471569155694675,2.08822270537642e-06,0.00153954663868291,1.03334137450802e-07
2038,50,0.53493103989234,1.72734693877551,0.467847394638977,-0.0630879931658624,0.1,0.1,16,0.50501669067693,2.09624799201717e-06,0.00159931995972477,1.64620631683925e-07
2039,50,0.537864181570064,1.73795918367347,0.487290081629168,0.0157711751960902,0.1,0.1,16,0.500378063326884,2.09603242538488e-06,0.000584494419579661,1.67800864264375e-07
2040,50,0.55335233067586,1.74775510204082,0.447013350516805,-0.0626166286543643,0.1,0.1,16,0.496979904255794,2.09504980285955e-06,0.00103059042449696,1.59040103259383e-07
2041,50,0.545711556417439,1.74285714285714,0.507361318760295,0.0497416178883694,0.1,0.1,16,0.513595893107602,2.09197285542561e-06,0.00348934421510913,1.38086554930511e-07
2042,50,0.580358615240968,1.78775510204082,0.545620769543036,0.00866442900632251,0.1,0.1,16,0.483020159459294,2.0937701314466e-06,0.00331184075522212,1.50248602644525e-07
2043,50,0.543259534583064,1.73959183673469,0.470643007947334,0.0155803699573202,0.1,0.1,16,0.508472300288319,2.09409101679963e-06,0.000744191470197688,1.52873672663896e-07
2044,50,0.569561125664841,1.76897959183673,0.49971855609983,-0.0320613372817503,0.1,0.1,16,0.490681294122427,2.09317841623031e-06,0.00120518200533007,1.4429768101541e-07
2045,50,0.58253502912636,1.77959183673469,0.495496877158603,-0.030284262112968,0.1,0.1,16,0.498024961291441,2.09320585245032e-06,0.00198147038461291,1.4447686129046e-07
2046,50,0.574336314012785,1.75591836734694,0.55654199539277,-0.0150806032241292,0.1,0.1,16,0.511769600210099,2.0931010174836e-06,0.00135269171974534,1.45216145576625e-07
2047,50,0.543834739563842,1.74367346938776,0.551363756080493,0.0332032943216296,0.1,0.1,16,0.48433926600276,2.09817024070129e-06,0.000440547180749409,1.80744003816749e-07
2048,50,0.580108652097816,1.78612244897959,0.425767451034792,0.00178912134996132,0.1,0.1,16,0.510610413502419,2.09063053884736e-06,0.00183373806129709,1.24245980094011e-07
2049,50,0.537958786483554,1.73224489795918,0.53151115478825,0.0296118447378949,0.1,0.1,16,0.491262605354507,2.09463335519653e-06,0.000446573182457974,1.53399915117509e-07
2050,50,0.573009660274366,1.75673469387755,0.538248267722665,0.022643496577145,0.1,0.1,16,0.520612393686761,2.09322550124909e-06,0.000322774225490113,1.47054252879637e-07
2051,50,0.568636105724341,1.74612244897959,0.501606934719579,-0.0115713898003996,0.1,0.1,16,0.502953117447606,2.09206442204642e-06,0.00041686667177103,1.39790105055697e-07
2052,50,0.544409502262443,1.74040816326531,0.553252294892841,-0.0326988389542693,0.1,0.1,16,0.506407140691043,2.09387905506557e-06,0.00148183388119547,1.51695387015049e-07
2053,50,0.589576563958917,1.77224489795918,0.523718440392546,-0.1486149560672,0.1,0.1,16,0.481928119557187,2.09207769039234e-06,0.001252116893038,1.37309768530256e-07
2054,50,0.525236477316973,1.72081632653061,0.487388478890854,0.131746031746033,0.1,0.1,16,0.502412570278974,2.09665854298134e-06,0.000986620431612176,1.71721796896399e-07
2055,50,0.541596498788449,1.72816326530612,0.508341787181026,0.00273260387885323,0.1,0.1,16,0.529360542559562,2.0967363523586e-06,0.00126506695753096,1.70607425455754e-07
2056,50,0.534971021066996,1.74204081632653,0.567871164258778,-0.0282939776461287,0.1,0.1,16,0.46504518815214,2.09601277658611e-06,0.00030493286888301,1.65547131544858e-07
2057,50,0.5516655344999,1.75755102040816,0.484944202363922,-0.0283176272465279,0.1,0.1,16,0.495528580455826,2.09709244665691e-06,0.000337102282396932,1.7536250656883e-07
2058,50,0.545636483743295,1.73387755102041,0.542718838680402,0.00818939627008895,0.1,0.1,16,0.519497060745223,2.09695829944374e-06,0.000935942383940828,1.71720934513201e-07
2059,50,0.576471000275954,1.75265306122449,0.46583852124051,-0.0300328139024998,0.1,0.1,16,0.497471689037842,2.09696567109082e-06,0.000280646643322315,1.71546566640742e-07
2060,50,0.553083729308187,1.74122448979592,0.544284068301932,-0.020836044477219,0.1,0.1,16,0.494290316494505,2.09669515889502e-06,0.000246621724448288,1.67932618430259e-07
2061,50,0.596745893769114,1.79510204081633,0.521982447427632,-0.0342974553500869,0.1,0.1,16,0.505429967383079,2.09164018696216e-06,0.00227629076037351,1.35926962781453e-07
2062,50,0.55599782450092,1.7730612244898,0.475740861163173,0.00157232704402514,0.1,0.1,16,0.482320242734891,2.09656108480532e-06,0.000457510424873343,1.70641700015257e-07
2063,50,0.563838867530818,1.75836734693878,0.466114469885966,-0.0293341376970066,0.1,0.1,16,0.516789354107938,2.09349782149147e-06,0.00215753375950808,1.46884418673563e-07
2064,50,0.553079400991166,1.72081632653061,0.489491503289412,0.053648034190781,0.1,0.1,16,0.50953055466962,2.09548141473452e-06,0.000529608192651774,1.60534304837334e-07
2065,50,0.567427136846642,1.74612244897959,0.45965766994406,-0.0458135860979473,0.1,0.1,16,0.486586190805041,2.09662562583666e-06,0.000222252126883055,1.71535849892507e-07
2066,50,0.586470588235294,1.77877551020408,0.487293639543141,-0.00666636839515036,0.1,0.1,16,0.492702460324751,2.08786480817514e-06,0.00100056942412601,9.88949829793187e-08
2067,50,0.586977626948215,1.78448979591837,0.371884349586526,-0.108684347373895,0.1,0.1,16,0.498501855352956,2.0931010174836e-06,0.00348086289033624,1.45216145576625e-07
2068,50,0.582230661495367,1.77714285714286,0.45178761868668,0.0376065693812444,0.1,0.1,16,0.481052803435155,2.09217514856836e-06,0.00255351510062113,1.38652984101944e-07
2069,50,0.565877255355584,1.76163265306122,0.560057219743954,-0.0044337316034753,0.1,0.1,16,0.509487210460356,2.09812127146833e-06,0.000584680567040833,1.76843982441269e-07
2070,50,0.574947137829491,1.75836734693878,0.552070176149562,-0.0778786430960344,0.1,0.1,16,0.513417944061994,2.09166762318217e-06,0.00126139575492364,1.36117478825759e-07
2071,50,0.57754535660418,1.7665306122449,0.495421807841539,-0.00650634458463671,0.1,0.1,16,0.507969883003848,2.08938198167613e-06,0.0007702788500874,1.16295172434782e-07
2072,50,0.573113405686161,1.78938775510204,0.474806574771817,-0.0250127616130683,0.1,0.1,16,0.49478000379032,2.09296056294104e-06,0.00241550072128648,1.43405878199878e-07
2073,50,0.566491683583015,1.76816326530612,0.501269281446438,-0.00737379466817924,0.1,0.1,16,0.470602405514761,2.09500909829362e-06,0.000971056784780018,1.61026381888764e-07
2074,50,0.563898140902785,1.76244897959184,0.493415077901403,-0.0586278997020046,0.1,0.1,16,0.501293207557903,2.09577337863204e-06,0.00104124104797519,1.64305256494622e-07
2075,50,0.565397008736018,1.76571428571429,0.529213643314121,-0.00454068592306334,0.1,0.1,16,0.507652768901066,2.0963729646803e-06,0.00208057857789625,1.70815070112319e-07
2076,50,0.566722864854444,1.74775510204082,0.522960744041567,-0.0290964777947936,0.1,0.1,16,0.49741813957125,2.09293353735157e-06,0.00111186471897747,1.42823250448324e-07
2077,50,0.55005208156137,1.72489795918367,0.457568556928804,-0.0745939193266201,0.1,0.1,16,0.497615243546483,2.09991034733801e-06,0.000547108164881778,1.89174502643119e-07
2078,50,0.541001544207427,1.73632653061224,0.55201397950373,-0.0359112459309019,0.1,0.1,16,0.491991834915409,2.09371386673415e-06,0.00164089582203095,1.52019951802382e-07
2079,50,0.593612706351097,1.78938775510204,0.488336800071624,0.0387237523861459,0.1,0.1,16,0.47735175653196,2.09269053964289e-06,0.000373449850794529,1.44490792896801e-07
2080,50,0.532029604554373,1.72734693877551,0.425220857647073,-0.0298943100558972,0.1,0.1,16,0.475907951858939,2.09639991200268e-06,0.000876388852069509,1.66396938388093e-07
2081,50,0.559976058169557,1.76734693877551,0.468977830878302,0.0228029040646087,0.1,0.1,16,0.489231161621563,2.09320585245032e-06,5.73837010512398e-05,1.4447686129046e-07
2082,50,0.564510382290568,1.7534693877551,0.54928136332692,-0.0298328051579064,0.1,0.1,16,0.492669583698141,2.09454408037632e-06,0.00345565328214581,1.54422118739269e-07
2083,50,0.583326449608183,1.78367346938776,0.452714935869158,-0.00209899113006977,0.1,0.1,16,0.475365324921105,2.09491205589177e-06,0.00145988052722521,1.57859210755926e-07
2084,50,0.548864325217266,1.75265306122449,0.407384002083634,0.115235812483519,0.1,0.1,16,0.49705057234285,2.09586674815581e-06,0.000358615632495108,1.63447299941017e-07
2085,50,0.580126768656181,1.76163265306122,0.452938566697747,6.48215658365002e-17,0.1,0.1,16,0.487086378096171,2.08991105172712e-06,0.0011239392205638,1.19909115356727e-07
2086,50,0.53940469764154,1.73551020408163,0.517308529560564,-0.028436018957346,0.1,0.1,16,0.515132084554759,2.09658852102534e-06,0.000860953707806341,1.70792690366623e-07
2087,50,0.548738314489089,1.73061224489796,0.494564493358681,-0.0211721386928506,0.1,0.1,16,0.493500387154193,2.09950617682669e-06,0.000616721569828046,1.8665458407267e-07
2088,50,0.558462613925462,1.76734693877551,0.527677293735758,-0.0351535361956372,0.1,0.1,16,0.477748705594668,2.09514136948036e-06,0.00105999923309317,1.60519644506458e-07
2089,50,0.557978451029535,1.76244897959184,0.470521983111886,-0.040783078186641,0.1,0.1,16,0.480856689655809,2.09830389901682e-06,0.000659701998518202,1.79973841093898e-07
2090,50,0.576833764274941,1.75836734693878,0.568650200058158,-0.109032602886155,0.1,0.1,16,0.477917207274355,2.09244746366711e-06,0.000559976115035859,1.40357237258867e-07
2091,50,0.582505553098432,1.78448979591837,0.560487158456934,-0.0431547619047624,0.1,0.1,16,0.492192677541857,2.09583972770997e-06,0.0021297619596471,1.61318238042536e-07
2092,50,0.574743948861596,1.77061224489796,0.531676372281784,0.0399953594941855,0.1,0.1,16,0.499681017075062,2.09065018764612e-06,0.00304026023721189,1.27234259066435e-07
2093,50,0.557098951444153,1.75673469387755,0.46907974884477,-0.0256687576609706,0.1,0.1,16,0.490911587329405,2.09571111837942e-06,0.000673998223325422,1.6912219823296e-07
2094,50,0.564245262477461,1.77551020408163,0.460920094309066,-0.044881492687847,0.1,0.1,16,0.494835029368823,2.09282461373259e-06,0.000993410348527946,1.41284899552457e-07
2095,50,0.568989787817961,1.76816326530612,0.515924887563746,0.026207646428629,0.1,0.1,16,0.498125641445955,2.09547404308744e-06,0.00315560010595974,1.60720551032064e-07
2096,50,0.544464538041937,1.74530612244898,0.562815423754239,-0.0487499934057474,0.1,0.1,16,0.477307699396782,2.09260676044333e-06,0.00113255607755495,1.40373397398951e-07
2097,50,0.566236566151427,1.77387755102041,0.510354311156307,0.0792060184158798,0.1,0.1,16,0.501101149243226,2.09697156264603e-06,0.00137720237805374,1.71246860100741e-07
2098,50,0.535205302093847,1.72326530612245,0.531881898162244,-0.0586365766939899,0.1,0.1,16,0.480941417690293,2.10092041122699e-06,0.000874205948466561,1.95363994778274e-07
2099,50,0.549747290549148,1.72897959183673,0.487039871840369,0.0337364946474964,0.1,0.1,16,0.519439050038663,2.09586494525285e-06,0.000833465082228588,1.65737394466094e-07
2100,50,0.607597642295785,1.81469387755102,0.49557734203028,-0.0447604002106374,0.1,0.1,16,0.529022187318105,2.09328963164988e-06,0.000501773882157177,1.48480165515253e-07
2101,50,0.571248885789133,1.74530612244898,0.555487824521899,-0.0608539874599057,0.5,0.1,16,0.539155331793868,2.09348416212629e-06,0.00471485966669143,1.48499569349956e-07
2102,50,0.582373337189127,1.79673469387755,0.592432966977197,-0.00255498778049317,0.5,0.1,16,0.532342248670883,2.09754983134037e-06,0.00708137451929773,1.74648521534729e-07
2103,50,0.560364468864469,1.73224489795918,0.430181535667031,0.0100292491358208,0.5,0.1,16,0.478736715203839,2.09088758284466e-06,0.00240543269243106,1.27855232700774e-07
2104,50,0.578807856745937,1.78612244897959,0.442475306926004,-0.0342260726333956,0.5,0.1,16,0.530180315381746,2.09540192407859e-06,0.00416880983027006,1.5949669473352e-07
2105,50,0.551348472992436,1.74204081632653,0.517662845786239,0.0341512327474344,0.5,0.1,16,0.458160204769906,2.09837279634611e-06,0.00324164509778201,1.8438564561955e-07
2106,50,0.560288301825454,1.7469387755102,0.501587771054735,-0.0265594269176031,0.5,0.1,16,0.496105745443755,2.09550937429406e-06,0.00231921613583226,1.60725947668661e-07
2107,50,0.549968648998061,1.72816326530612,0.512382953519531,-0.0248249841122107,0.5,0.1,16,0.418101549668735,2.093408559925e-06,0.00361781205325933,1.46847433013559e-07
2108,50,0.523930234711969,1.72897959183673,0.498963296138942,0.00981610870590234,0.5,0.1,16,0.509948597484168,2.10111123024887e-06,0.0033057471873743,1.93701574960146e-07
2109,50,0.561053385726761,1.73877551020408,0.449826958244909,-0.042584678827383,0.5,0.1,16,0.557595493576323,2.09597032920815e-06,0.00129640715617302,1.66700688877919e-07
2110,50,0.582342205438181,1.77387755102041,0.55206813211117,-0.0167863629306266,0.5,0.1,16,0.452325331627858,2.09748210259252e-06,0.00325831217072192,1.75987473784617e-07
2111,50,0.574923400129283,1.76897959183673,0.473592537399851,-0.0233432901869675,0.5,0.1,16,0.469994706337108,2.09167942597218e-06,0.00427961891450703,1.38306348822636e-07
2112,50,0.579564253771684,1.77469387755102,0.556623180509123,0.0480134620122766,0.5,0.1,16,0.529321993485543,2.09261451000221e-06,0.0045879566596181,1.40193550539598e-07
2113,50,0.556382907598078,1.73877551020408,0.503895083665874,-0.00682039623254303,0.5,0.1,16,0.492524359712733,2.09779282725676e-06,0.00509354174290449,1.82125942581744e-07
2114,50,0.54696914798308,1.73877551020408,0.484642699777613,-0.0344127270675842,0.5,0.1,16,0.465824473611883,2.09497438788463e-06,0.0041216084332413,1.60039929076854e-07
2115,50,0.55170077342678,1.74530612244898,0.499735566004765,-0.0192307692307691,0.5,0.1,16,0.500682057398765,2.09681843473501e-06,0.00327448432238673,1.73282316290862e-07
2116,50,0.55292379515909,1.73877551020408,0.491774032389737,0.0682868123762559,0.5,0.1,16,0.413333720713394,2.09572543880934e-06,0.00137625825519199,1.65430136651723e-07
2117,50,0.576476309552161,1.7730612244898,0.489238841917722,-0.00858797683243449,0.5,0.1,16,0.478061894347604,2.09086792749652e-06,0.00248202170269425,1.24881551842292e-07
2118,50,0.516719808571201,1.72081632653061,0.512310678645289,-0.0776425725060531,0.5,0.1,16,0.55658298018168,2.10010791750024e-06,0.00304093178050559,1.88186925906575e-07
2119,50,0.578209229710778,1.77469387755102,0.473939703648823,-0.0483514350119185,0.5,0.1,16,0.510545056128724,2.09730632722293e-06,0.00502658877336664,1.73109429238418e-07
2120,50,0.562540425346927,1.76408163265306,0.504332565839342,-0.0793172690763054,0.5,0.1,16,0.514197854302623,2.09555016546808e-06,0.00290872225178167,1.65464399830543e-07
2121,50,0.563275488873012,1.75183673469388,0.467741549817683,-0.00879561762209727,0.5,0.1,16,0.568582532539109,2.09369235421692e-06,0.00470271004551342,1.48679365875856e-07
2122,50,0.595791731144673,1.76734693877551,0.49659629874066,-0.0138169257340244,0.5,0.1,16,0.465674455111185,2.09800699934718e-06,0.00384180109445348,1.8947308327812e-07
2123,50,0.518701034259858,1.71836734693878,0.46904407170331,0.015374894692502,0.5,0.1,16,0.480571627748199,2.09530118117464e-06,0.00422396099779082,1.62188346755311e-07
2124,50,0.59491977303742,1.76408163265306,0.516087394841547,-0.0296902583854919,0.5,0.1,16,0.449044200776242,2.09177279642224e-06,0.00482519749699048,1.37288750850045e-07
2125,50,0.561620807297278,1.75102040816327,0.519221198626929,-0.0167562440720835,0.5,0.1,16,0.48984655727571,2.10000266890152e-06,0.000612751206324244,1.91819681175822e-07
2126,50,0.540834662069956,1.72163265306122,0.52163496838881,-0.00439422473320792,0.5,0.1,16,0.502100488899599,2.0925371107482e-06,0.00437242830893594,1.41138494114223e-07
2127,50,0.557652661064426,1.74938775510204,0.457673591808686,-0.0743412797992467,0.5,0.1,16,0.490607082872386,2.09121437613466e-06,0.00750280345790986,1.30544885177668e-07
2128,50,0.533855634561517,1.72489795918367,0.491456441199817,-0.0683944224248306,0.5,0.1,16,0.588170593784603,2.09639458684286e-06,0.00249601003838628,1.69854674919594e-07
2129,50,0.593565988878683,1.82040816326531,0.544816781047691,0.0564010086024769,0.5,0.1,16,0.517433000486108,2.09258748220018e-06,0.003452077994686,1.39597382343265e-07
2130,50,0.550401361624272,1.74857142857143,0.466014728256589,-0.068464214348199,0.5,0.1,16,0.505394795193175,2.0994245942946e-06,0.00344278421885454,1.83635046911581e-07
2131,50,0.556658921058302,1.72734693877551,0.486653965014678,0.0255478137937997,0.5,0.1,16,0.47854790684854,2.0987206362626e-06,0.00105035136692711,1.81040966903884e-07
2132,50,0.544402019377252,1.75265306122449,0.489590345054677,0.0561542824730568,0.5,0.1,16,0.53243483882707,2.09504441468474e-06,0.00322978209887882,1.61031906097648e-07
2133,50,0.566188824247648,1.7665306122449,0.449235855112659,-0.0365490196078431,0.5,0.1,16,0.455596934736703,2.09154116942467e-06,0.00230077182501388,1.33179411383631e-07
2134,50,0.59104822576804,1.76979591836735,0.504633801382166,-0.0325522764348217,0.5,0.1,16,0.47106923531868,2.09333853415368e-06,0.00641259349391097,1.43946342887561e-07
2135,50,0.572730723868495,1.78367346938776,0.495235957858039,-0.0188350425631745,0.5,0.1,16,0.520084779532309,2.09483843041817e-06,0.0032343200793451,1.56475441770861e-07
2136,50,0.556392831626578,1.73469387755102,0.472178363996964,-0.0322863377268398,0.5,0.1,16,0.474159438258287,2.09751641262025e-06,0.00356392635676552,1.68439527203028e-07
2137,50,0.547271073611631,1.75428571428571,0.533778993652378,-0.00255232261357827,0.5,0.1,16,0.488211941677093,2.0929687408368e-06,0.00224174989094455,1.42828028043134e-07
2138,50,0.543447816373513,1.74938775510204,0.410813141640447,0.0412334402228486,0.5,0.1,16,0.452783646152702,2.09391021681371e-06,0.0025909322314808,1.49538724045566e-07
2139,50,0.545443403002227,1.75428571428571,0.49330549410311,-0.00659942917489473,0.5,0.1,16,0.529218837272364,2.09722533507383e-06,0.0061761498979501,1.76419494426278e-07
2140,50,0.524923933136007,1.72244897959184,0.556667204188866,0.0717322861198221,0.5,0.1,16,0.473902879099527,2.10024617301896e-06,0.00131424066724481,1.93206319073732e-07
2141,50,0.538068035851318,1.73877551020408,0.442695425426124,-0.0416250947838929,0.5,0.1,16,0.469819131322131,2.09815632399888e-06,0.00281499881239559,1.77778434456423e-07
2142,50,0.557643108525462,1.75020408163265,0.522436702166988,-0.0381824495988013,0.5,0.1,16,0.537711217207721,2.09440450124853e-06,0.00537288199768918,1.54089882710095e-07
2143,50,0.609489910674121,1.8130612244898,0.583051718530452,-0.0395791583166334,0.5,0.1,16,0.511318587629854,2.09196133419353e-06,0.00856438678735071,1.32762780989302e-07
2144,50,0.588114163614164,1.79020408163265,0.553229539254826,0.0700786463974049,0.5,0.1,16,0.49619608662858,2.09334451532922e-06,0.0101008437116301,1.509944691045e-07
2145,50,0.553096984199152,1.75102040816327,0.533995465837615,-0.0576561336851737,0.5,0.1,16,0.469486998629111,2.0994585767808e-06,0.00238316247446105,1.82018375423439e-07
2146,50,0.58797131592178,1.76979591836735,0.474406125925532,-0.0444535135053429,0.5,0.1,16,0.507904416935152,2.09741166502106e-06,0.00179344022250543,1.76899293880175e-07
2147,50,0.578050922933276,1.74938775510204,0.482236323858064,-0.0141742315655359,0.5,0.1,16,0.487096559031902,2.0916812230249e-06,0.00283184183816245,1.35553379408188e-07
2148,50,0.546763169235306,1.73142857142857,0.442308869161615,-0.0579092372705515,0.5,0.1,16,0.465062284590728,2.10138355819227e-06,0.00307175045584859,1.94912508626047e-07
2149,50,0.551921245421246,1.75673469387755,0.484029311239061,0.0209208885604766,0.5,0.1,16,0.502738450475079,2.09756948565972e-06,0.0038253636809837,1.78264651227077e-07
2150,50,0.554177326801166,1.74938775510204,0.539470439583518,-0.0213300860274189,0.5,0.1,16,0.456999263955923,2.09796999508045e-06,0.00697297506346274,1.75815367553077e-07
2151,50,0.568764203117144,1.76326530612245,0.528598879012133,0.0659940005454038,0.5,0.1,16,0.438626014651986,2.09267716434842e-06,0.00783411334493952,1.43379750696227e-07
2152,50,0.574774201718474,1.76408163265306,0.513027132011104,-0.00891520348441541,0.5,0.1,16,0.463463012257212,2.09489059668373e-06,0.004325182738324,1.5633345160034e-07
2153,50,0.561974599016395,1.74204081632653,0.483610125643428,-0.0541483391475812,0.5,0.1,16,0.422651396349388,2.09354042452562e-06,0.00253045812824914,1.46685609736958e-07
2154,50,0.574016164090468,1.7534693877551,0.484594930653274,-0.0267046515601224,0.5,0.1,16,0.578902896135179,2.09601103015398e-06,0.00428352360791855,1.6478237211762e-07
2155,50,0.578903351894064,1.78775510204082,0.551288826278832,-0.0206757438224912,0.5,0.1,16,0.478223045837477,2.09284424869007e-06,0.0036849703742613,1.40934387798132e-07
2156,50,0.5625623789695,1.7469387755102,0.428646439600157,-0.0404728873876598,0.5,0.1,16,0.460605699839794,2.09880253298106e-06,0.0030558538466108,1.90248486407258e-07
2157,50,0.577725059254471,1.77632653061224,0.500950432929982,-0.0106710445310898,0.5,0.1,16,0.487946991850188,2.09496062348385e-06,0.00262183323613344,1.5734883522463e-07
2158,50,0.580651162219274,1.76081632653061,0.518509577898577,0.0408817023873082,0.5,0.1,16,0.485199633006616,2.0935834235237e-06,0.00506225148254245,1.47202654173964e-07
2159,50,0.53882369006982,1.74448979591837,0.462260326688251,-0.0160924958426628,0.5,0.1,16,0.459353991699552,2.09796999508045e-06,0.00507290993545051,1.75815367553077e-07
2160,50,0.586038160841567,1.76489795918367,0.492820645343778,0.0144230769230772,0.5,0.1,16,0.460135891988428,2.0969447217299e-06,0.00107319279783877,1.75880368432666e-07
2161,50,0.536097521329719,1.73714285714286,0.511951118967499,-0.0246439839686194,0.5,0.1,16,0.547987665312909,2.09798375948123e-06,0.00555372586965902,1.78227612577582e-07
2162,50,0.560295446383682,1.76244897959184,0.56511212442653,0.0413412414117093,0.5,0.1,16,0.518305250663876,2.09833987759673e-06,0.000469493224355838,1.84212785983829e-07
2163,50,0.571183365653954,1.76,0.406819536108816,-0.00697799248523882,0.5,0.1,16,0.427817755964994,2.09347678967239e-06,0.00145889531410531,1.50455383047458e-07
2164,50,0.584590892767364,1.77877551020408,0.471262281103239,0.0251519425788613,0.5,0.1,16,0.514435379210451,2.09574100026284e-06,0.00435695435145077,1.65732583507696e-07
2165,50,0.534753668072554,1.72734693877551,0.49599213748253,-0.0435372712460664,0.5,0.1,16,0.493973945775171,2.09966759021098e-06,0.00120414205773871,1.90758102390124e-07
2166,50,0.547527665317139,1.73387755102041,0.496347015729199,-0.00853197118293212,0.5,0.1,16,0.520759354072123,2.09860581359324e-06,0.00268305310208544,1.81570037784145e-07
2167,50,0.593177856027701,1.79183673469388,0.494061657277634,0.0164554567807836,0.5,0.1,16,0.475621725831172,2.09211285311349e-06,0.00393432321953973,1.37314397188629e-07
2168,50,0.591972338463051,1.80979591836735,0.47584001651377,0.0533134030891872,0.5,0.1,16,0.443727180698133,2.09280943972039e-06,0.00807333783940922,1.40962890017231e-07
2169,50,0.582083235993453,1.76244897959184,0.436465927150788,-0.0907268170426066,0.5,0.1,16,0.471380238282532,2.09278978334346e-06,0.00139330626568765,1.40156855701851e-07
2170,50,0.553098649716297,1.75020408163265,0.49017113689438,0.0528274229012803,0.5,0.1,16,0.520216629340279,2.09474505893932e-06,0.00419144014950404,1.59029815896159e-07
2171,50,0.566523073761464,1.76897959183673,0.53081019223579,0.00698443164853926,0.5,0.1,16,0.521486746341474,2.09968135461176e-06,0.00239375324682954,1.9298353390451e-07
2172,50,0.551743311899659,1.73224489795918,0.472506193869533,-0.0980493969509646,0.5,0.1,16,0.492985311268302,2.09682621693145e-06,0.00208892944638273,1.71251229779842e-07
2173,50,0.546757391215596,1.76571428571429,0.443931228822632,-0.081447963800905,0.5,0.1,16,0.536329049596743,2.09599137480585e-06,0.0043999181219855,1.62486544485669e-07
2174,50,0.528425335586326,1.72326530612245,0.472828306580652,-0.0469681547186266,0.5,0.1,16,0.546086790826051,2.10061325648345e-06,0.00234876299677809,1.94989985346843e-07
