"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","mean_lang","inter_var","mean_intra_var","std_intra_var"
2556,"Random",50,0.374713890977332,"1.6383673469387756",0.534527428684716,-0.0942753731734378,NA,"With (strong)",17.72,0.508976576964531,1.94928815052645e-06,4.38580245165598e-05,3.70763862758781e-07
2557,"Random",50,0.329905394212434,"1.6579591836734693",0.471797775652104,-0.0313660502212948,NA,"With (strong)",16.8,0.492212574909073,2.05248952496643e-06,2.26059051279445e-05,4.13691136249433e-07
2558,"Random",50,0.366726049665624,"1.6351020408163266",0.540592384448401,-0.067656396104349,NA,"With (strong)",17.88,0.485400664459452,1.93561456126178e-06,2.49114536059461e-05,3.85844032882157e-07
2559,"Random",50,0.371219185796181,"1.6375510204081634",0.502793885059154,-0.0402080416083217,NA,"With (strong)",17.76,0.495005893575496,1.9326499211819e-06,4.04975890394405e-05,3.47651419923005e-07
2560,"Random",50,0.351012274499554,"1.6522448979591837",0.547896712377776,-0.0628486933364914,NA,"With (strong)",17.04,0.501485751318336,2.02538095609246e-06,6.58987533198729e-05,3.9504656149079e-07
2561,"Random",50,0.338518492824685,"1.6653061224489796",0.462983368436867,-0.0232750716510657,NA,"With (strong)",16.48,0.499432519548125,2.08837756041985e-06,2.93779237227914e-05,3.68782958892142e-07
2562,"Random",50,0.341969403344595,"1.6546938775510205",0.452070432052063,-0.015180396697739,NA,"With (strong)",16.96,0.52329929301125,2.03244919234612e-06,2.1037167676852e-05,4.07918417242582e-07
2563,"Random",50,0.332223781861189,"1.6579591836734693",0.493247475463824,-0.0712185494028137,NA,"With (strong)",16.8,0.501551771824366,2.05913261979633e-06,3.95885125969124e-05,4.24168472683757e-07
2564,"Random",50,0.348370283517652,"1.663673469387755",0.441995997107299,-0.0639057552989764,NA,"With (strong)",16.64,0.518376466743329,2.09821172287967e-06,2.90429455085389e-05,5.04046872681486e-07
2565,"Random",50,0.377820498207764,"1.633469387755102",0.490291174287689,-0.0206377606875031,NA,"With (strong)",18.04,0.471779269200831,1.92178140881689e-06,2.86112221267553e-05,4.55972384982118e-07
2566,"Random",50,0.332163908196618,"1.6571428571428573",0.477178373565281,-0.0794888286947704,NA,"With (strong)",16.84,0.511287575115419,2.0600404593905e-06,5.38601127153027e-05,4.22611713683756e-07
2567,"Random",50,0.368742018663946,"1.6342857142857143",0.517678508903498,-0.0592188115393778,NA,"With (strong)",17.92,0.508939606945488,1.94967340232376e-06,2.72638322589825e-05,4.56716705535885e-07
2568,"Random",50,0.328936843651704,"1.6783673469387754",0.556664376373188,-0.112614261056162,NA,"With (strong)",15.92,0.51024182405881,2.21311202882776e-06,6.04059577137209e-05,5.79350201106289e-07
2569,"Random",50,0.336836636588959,"1.6579591836734693",0.580846624476725,-0.000388084129890036,NA,"With (strong)",16.76,0.500546278139371,2.05874762984361e-06,6.6911543294682e-05,3.7506976758408e-07
2570,"Random",50,0.376636682442309,"1.636734693877551",0.502258271486696,-0.0602736219061371,NA,"With (strong)",17.84,0.506150855554978,1.93772148220896e-06,6.53298065098286e-05,3.98648331170421e-07
2571,"Random",50,0.360383072081147,"1.6424489795918367",0.50212365319698,-0.0779413398327986,NA,"With (strong)",17.56,0.524193637767836,1.97374256761919e-06,4.05781740702102e-05,4.24098953845121e-07
2572,"Random",50,0.35120419591028,"1.643265306122449",0.485890325715845,-0.073304518831466,NA,"With (strong)",17.52,0.480355093892137,1.97689741312799e-06,3.86791812192207e-05,4.14211469751717e-07
2573,"Random",50,0.332489274055838,"1.666938775510204",0.523773161950973,-0.0336601503435926,NA,"With (strong)",16.44,0.490703602574278,2.09194521091978e-06,9.6463390766322e-05,4.05890833831173e-07
2574,"Random",50,0.343074059381638,"1.649795918367347",0.560801663733939,-0.0421107647694128,NA,"With (strong)",17.24,0.499399647146508,2.00976344782574e-06,1.9271592951855e-05,4.07896363671827e-07
2575,"Random",50,0.353652741232833,"1.626938775510204",0.469451765330508,0.0295816579772603,NA,"With (strong)",18.28,0.503656526254245,1.8596634944024e-06,3.19991326920575e-05,2.72545561332135e-07
2576,"Random",50,0.369391559796002,"1.643265306122449",0.431549919279069,-0.0801349572938196,NA,"With (strong)",17.48,0.538136090615816,1.99906820941488e-06,5.26088896680122e-05,4.43261699325896e-07
2577,"Random",50,0.34650723827854,"1.6522448979591837",0.535023004370403,-0.0188401860048898,NA,"With (strong)",17.04,0.476937957464756,2.04796358758005e-06,3.84191942096866e-05,4.66252725811625e-07
2578,"Random",50,0.342224150118887,"1.6620408163265306",0.496338397806223,-0.0242121063998697,NA,"With (strong)",16.64,0.476101280013756,2.0671456114222e-06,3.37856004059121e-05,3.77374705736948e-07
2579,"Random",50,0.333303212446906,"1.6612244897959183",0.486856310235641,-0.0558853874554238,NA,"With (strong)",16.68,0.503378357330419,2.05342273894394e-06,2.1573917962498e-05,3.50635414672243e-07
2580,"Random",50,0.360273102191328,"1.6408163265306122",0.507348670924527,-0.00287228879853813,NA,"With (strong)",17.6,0.507139284547864,1.96661967067712e-06,2.09204028975169e-05,3.95001804964999e-07
2581,"Random",50,0.354848860850342,"1.6448979591836734",0.529100762876874,-0.0762932188441967,NA,"With (strong)",17.52,0.496560959514763,1.97567802687613e-06,3.57611867101154e-05,3.92926964971202e-07
2582,"Random",50,0.33266732864808,"1.6718367346938776",0.518528815405406,-0.0207313334433866,NA,"With (strong)",16.36,0.485998560874353,2.15833224785395e-06,3.42533242505098e-05,6.37333190023063e-07
2583,"Random",50,0.365724798469977,"1.6522448979591837",0.454625800392854,-0.0565013598163168,NA,"With (strong)",17.12,0.503137619107144,2.05827304885207e-06,3.58308734179187e-05,5.06249918621516e-07
2584,"Random",50,0.358045336769391,"1.6538775510204082",0.528938688519418,0.00655043950973002,NA,"With (strong)",17.08,0.516231643476473,2.0433883892134e-06,4.13452401911406e-05,5.00970686790057e-07
2585,"Random",50,0.362687053980404,"1.6448979591836734",0.492339507914344,-0.0249882771627811,NA,"With (strong)",17.48,0.48452317383839,1.99279153500201e-06,3.41978510524061e-05,4.57054282935335e-07
2586,"Random",50,0.342599175050582,"1.6538775510204082",0.526240087531159,-0.0251648677248678,NA,"With (strong)",17.04,0.503302939097456,2.04325065172982e-06,3.17642098126548e-05,4.83868314408169e-07
2587,"Random",50,0.381083708624226,"1.6212244897959183",0.523961099611541,-0.0514984396283856,NA,"With (strong)",18.56,0.505573678712519,1.87058517643727e-06,2.19148564110551e-05,4.04794594169828e-07
2588,"Random",50,0.344594824938451,"1.646530612244898",0.505347417908584,-0.0520426057101467,NA,"With (strong)",17.32,0.520129298977709,1.98054656701728e-06,3.0836615739343e-05,3.45163105033524e-07
2589,"Random",50,0.35873216143274,"1.6391836734693876",0.535084429834757,-0.0895547741595754,NA,"With (strong)",17.68,0.514260270628063,1.93344042280124e-06,4.68353907886996e-05,3.15199680988839e-07
2590,"Random",50,0.342527098967051,"1.660408163265306",0.507645993149664,-0.0576926737511706,NA,"With (strong)",16.72,0.50883015174709,2.10826742939507e-06,4.89070638778919e-05,5.69980834456267e-07
2591,"Random",50,0.371028630655027,"1.6375510204081634",0.477329257377736,-0.0854794691787924,NA,"With (strong)",17.76,0.502130565136194,1.96536534656374e-06,5.01964353623903e-05,4.95875583540528e-07
2592,"Random",50,0.364198624160921,"1.6555102040816327",0.476358097763604,-0.0589412090137819,NA,"With (strong)",17,0.481227623112743,2.0858590273883e-06,6.63913495877102e-05,5.87859225240173e-07
2593,"Random",50,0.338772681360607,"1.6579591836734693",0.514279820298991,0.0107803161481316,NA,"With (strong)",16.8,0.507527206366453,2.06201920108395e-06,2.95585381625072e-05,4.10600091817136e-07
2594,"Random",50,0.358274465369512,"1.6481632653061224",0.558032530216757,-0.0441254330101201,NA,"With (strong)",17.28,0.501476320283703,2.03063526389574e-06,3.81848209511489e-05,4.99940599883103e-07
2595,"Random",50,0.3280660937259,"1.6824489795918367",0.520528798997994,-0.0875604698170664,NA,"With (strong)",15.72,0.508674876547684,2.23683826993994e-06,5.23628116287641e-05,5.31133984347023e-07
2596,"Random",50,0.369575852229911,"1.6424489795918367",0.484014924984859,-0.0391612953080537,NA,"With (strong)",17.56,0.518292369531677,1.9782621606653e-06,3.56258613724594e-05,4.07184650816759e-07
2597,"Random",50,0.326271795934133,"1.670204081632653",0.440538934548572,-0.0443490373248535,NA,"With (strong)",16.2,0.485049057639459,2.16193117063491e-06,5.73522706955014e-05,5.10394280190229e-07
2598,"Random",50,0.364651908046187,"1.656326530612245",0.535488970511519,-0.0368889556054332,NA,"With (strong)",16.84,0.49156487800126,2.0677206411964e-06,3.22366829204645e-05,4.37532442445906e-07
2599,"Random",50,0.313499709499158,"1.6693877551020408",0.550677513165481,-0.069247329807913,NA,"With (strong)",16.24,0.506619272997801,2.1224951030361e-06,4.90240290602808e-05,3.888554680137e-07
2600,"Random",50,0.358692602308028,"1.643265306122449",0.471759724728,-0.0222961214616633,NA,"With (strong)",17.52,0.478419398300042,1.99573301436087e-06,4.57687627250707e-05,4.78500716119507e-07
2601,"Random",50,0.367226579129729,"1.6408163265306122",0.446139572862069,-0.018929503916449,NA,"With (weak)",17.64,0.56698746180238,1.96934869512956e-06,9.79235710130766e-05,4.31863257897721e-07
2602,"Random",50,0.339604217119684,"1.6587755102040815",0.412379523290425,-0.0531501119142847,NA,"With (weak)",16.76,0.607972811053262,2.07670492749589e-06,0.0001043740550932,4.7356315265631e-07
2603,"Random",50,0.352771883349148,"1.6416326530612244",0.529620070293826,0.00674414376291286,NA,"With (weak)",17.68,0.446749435167895,1.93788230350678e-06,7.60974707610627e-05,3.38333143034677e-07
2604,"Random",50,0.370312847060808,"1.6416326530612244",0.530613377157567,-0.0421885560570491,NA,"With (weak)",17.68,0.498303207463407,1.97131790916659e-06,0.000130056903276166,4.60298676165651e-07
2605,"Random",50,0.319982564837983,"1.666938775510204",0.505963138745699,-0.0474837285765791,NA,"With (weak)",16.4,0.532119112340594,2.09740575025218e-06,0.000116116504467576,3.93183059377725e-07
2606,"Random",50,0.370723549515002,"1.626938775510204",0.492332292982933,-0.0215279810532478,NA,"With (weak)",18.28,0.53556343535006,1.89679591828489e-06,8.96433872260938e-05,3.78963113938777e-07
2607,"Random",50,0.372012948532749,"1.6351020408163266",0.496136502788207,-0.0498540888836263,NA,"With (weak)",17.88,0.498747868087534,1.94736167518477e-06,0.000116966320010907,4.23473466774511e-07
2608,"Random",50,0.367457522323924,"1.6342857142857143",0.454528403837312,-0.0526082714897196,NA,"With (weak)",18,0.552034616270642,1.91088871293988e-06,0.000108465354210012,3.81827831624621e-07
2609,"Random",50,0.370631818089928,"1.6293877551020408",0.475305528007189,-0.0511079799014534,NA,"With (weak)",18.16,0.561041693929884,1.90483851793468e-06,0.000101895676614359,3.85821946516027e-07
2610,"Random",50,0.343219356158716,"1.6424489795918367",0.482431568479067,-0.023472854647684,NA,"With (weak)",17.52,0.462371232463707,1.95930792718423e-06,8.2284454496475e-05,3.51064471892602e-07
2611,"Random",50,0.364172709041157,"1.6440816326530612",0.470317724295515,-0.0898549546023666,NA,"With (weak)",17.48,0.53720289489765,2.03574543223161e-06,0.00010232481307593,5.79404061655901e-07
2612,"Random",50,0.336450599075623,"1.670204081632653",0.488584389318997,-0.0489061313374389,NA,"With (weak)",16.4,0.525397905608194,2.13023571859301e-06,0.000137485843498825,5.43759400128439e-07
2613,"Random",50,0.327064556393039,"1.6612244897959183",0.439992051533425,-0.00574338255606271,NA,"With (weak)",16.68,0.533682640140233,2.0725373931775e-06,0.000220567766307127,4.13083610949151e-07
2614,"Random",50,0.350958182330076,"1.653061224489796",0.414873097345037,-0.0329255357924776,NA,"With (weak)",17.12,0.505154482590134,2.03341455462496e-06,0.000138811635094046,4.69454361720436e-07
2615,"Random",50,0.339573991248577,"1.649795918367347",0.509447902385874,-0.0137736802363026,NA,"With (weak)",17.2,0.567719771991166,1.98892472421027e-06,8.11980537100207e-05,3.28900238285992e-07
2616,"Random",50,0.317739306617016,"1.6751020408163266",0.472677148801704,-0.0433107867136817,NA,"With (weak)",16.16,0.472423190904917,2.16375232369637e-06,8.05508920286689e-05,5.15669727654036e-07
2617,"Random",50,0.366915721201668,"1.6416326530612244",0.432302949849136,-0.0898856499022946,NA,"With (weak)",17.56,0.515342386293495,1.97196708206494e-06,0.000114192032127266,4.0215864153547e-07
2618,"Random",50,0.328248721104354,"1.6685714285714286",0.562787788166509,-0.0730349644093289,NA,"With (weak)",16.28,0.453586508698755,2.12231672271722e-06,0.000139853085399245,4.29862256800747e-07
2619,"Random",50,0.333200357949584,"1.6506122448979592",0.488470590155213,-0.0825586084052577,NA,"With (weak)",17.12,0.525522785915952,1.99658278202017e-06,8.19242367785534e-05,3.22985873290621e-07
2620,"Random",50,0.346065164151892,"1.6383673469387756",0.514325789043478,-0.0152227707251262,NA,"With (weak)",17.72,0.50572890343465,1.93059049604826e-06,8.88033731677904e-05,3.26214330158082e-07
2621,"Random",50,0.372545466496734,"1.643265306122449",0.535413346122385,-0.0775016971281501,NA,"With (weak)",17.48,0.497328997269667,1.99662915906495e-06,7.66689750158946e-05,4.36208955627583e-07
2622,"Random",50,0.341101571384449,"1.6514285714285715",0.5561875730894,-0.0430310709380476,NA,"With (weak)",17.12,0.528801394630184,2.00719055231807e-06,0.000116354898980596,3.69382122839724e-07
2623,"Random",50,0.370305855411994,"1.6359183673469389",0.505476530364743,-0.0442373805754918,NA,"With (weak)",17.84,0.516371519531082,1.9458101188614e-06,8.52694842206751e-05,4.26667070756703e-07
2624,"Random",50,0.336282868944519,"1.6612244897959183",0.466806013370278,-0.0199627717340326,NA,"With (weak)",16.64,0.52195578438191,2.07673393789236e-06,8.3194626475501e-05,3.91590053360518e-07
2625,"Random",50,0.330016838098262,"1.6734693877551021",0.485359679408194,-0.0231742132228998,NA,"With (weak)",16.12,0.537433612890492,2.16746009560887e-06,0.000106016743803438,4.90935228953891e-07
2626,"Random",50,0.352124195243592,"1.6416326530612244",0.48670211924268,0.0418665276706431,NA,"With (weak)",17.56,0.471192594699197,1.94849225060145e-06,0.000236741834836007,3.33409817395331e-07
2627,"Random",50,0.351893736258806,"1.653061224489796",0.568144697781792,-0.0136353736440054,NA,"With (weak)",17.12,0.46700077487351,2.03202352307863e-06,0.00022432807609837,4.52487131350873e-07
2628,"Random",50,0.329674831441274,"1.6824489795918367",0.547847027005423,-0.0769587615263132,NA,"With (weak)",15.76,0.478402028925998,2.25594341937382e-06,0.000162141689647306,6.37814228135277e-07
2629,"Random",50,0.345774852807562,"1.6489795918367347",0.552453897654226,-0.0931507328063312,NA,"With (weak)",17.2,0.458967801929515,2.02714234038059e-06,0.000111852017309845,4.9557933481089e-07
2630,"Random",50,0.361078134971324,"1.64",0.517017995809812,-0.0939627597814954,NA,"With (weak)",17.68,0.504408291583938,1.95310352260149e-06,0.000100407779262751,3.87729764051124e-07
2631,"Random",50,0.330016907846495,"1.6628571428571428",0.477220778342558,0.0242160898707103,NA,"With (weak)",16.6,0.573774622604078,2.05905633979054e-06,0.000137196741153258,3.24192539276626e-07
2632,"Random",50,0.343374582096685,"1.6448979591836734",0.518159653122239,-0.0162733862649168,NA,"With (weak)",17.4,0.463458188026789,1.97166012191014e-06,0.00011225309867965,3.39515726596199e-07
2633,"Random",50,0.357357020344637,"1.6448979591836734",0.453869030485543,-0.10157522962865,NA,"With (weak)",17.4,0.53858571697918,1.97664468792822e-06,0.000123379605757444,3.94786393455827e-07
2634,"Random",50,0.354290008693091,"1.6440816326530612",0.523677962279821,-0.0599897149186426,NA,"With (weak)",17.44,0.492019919361146,1.95735682839899e-06,0.000175211203785854,3.23465006029829e-07
2635,"Random",50,0.383288187874404,"1.6424489795918367",0.564364642871822,-0.063516262917008,NA,"With (weak)",17.56,0.475765647206983,1.99619613649091e-06,0.00017836814039291,4.96975943554536e-07
2636,"Random",50,0.352083090344094,"1.6440816326530612",0.477208974976848,-0.0153760892107335,NA,"With (weak)",17.44,0.498060458828299,1.98703552408509e-06,0.000112454752312047,4.09028983606868e-07
2637,"Random",50,0.368558219358004,"1.6514285714285715",0.485548043072295,-0.0488830392205956,NA,"With (weak)",17.12,0.493651940837874,2.05938609891758e-06,0.000136262035526036,5.11596859613049e-07
2638,"Random",50,0.350162296491143,"1.6644897959183673",0.48294628461997,0.0248290141370942,NA,"With (weak)",16.64,0.511540509927845,2.09946088883145e-06,0.000106581231909093,5.04684603257383e-07
2639,"Random",50,0.331060734878409,"1.6571428571428573",0.443828653963528,-0.0613649277131256,NA,"With (weak)",16.8,0.43393473190836,2.05420168101165e-06,9.10811148015269e-05,3.93345924585827e-07
2640,"Random",50,0.356458421707715,"1.649795918367347",0.454117135210722,-0.0608707872033627,NA,"With (weak)",17.16,0.498432729996669,2.04133998373657e-06,8.92437429856136e-05,4.91226029211931e-07
2641,"Random",50,0.350999181447021,"1.646530612244898",0.509102998127201,-0.0580314841324225,NA,"With (weak)",17.36,0.515608887114777,1.98163225557033e-06,8.72599478309316e-05,3.98296375009677e-07
2642,"Random",50,0.354553097080153,"1.6359183673469389",0.526010627295596,-0.0442374909994326,NA,"With (weak)",17.84,0.482190439024375,1.94359776605535e-06,0.00015721050544253,4.21268959875694e-07
2643,"Random",50,0.362752321309556,"1.6359183673469389",0.484621099743067,-0.0396989840848553,NA,"With (weak)",17.84,0.447617676074833,1.92977708320927e-06,4.92027502283984e-05,3.49868512133352e-07
2644,"Random",50,0.345185272619127,"1.6538775510204082",0.535941154740137,-0.00958268933539403,NA,"With (weak)",17.04,0.467038381407515,2.02449121836253e-06,0.000168342931301766,3.92733110115058e-07
2645,"Random",50,0.341559029303208,"1.6661224489795918",0.510239144125703,-0.0612799776171364,NA,"With (weak)",16.44,0.570996432223806,2.1191849620711e-06,0.000116642772839054,4.86389563887471e-07
2646,"Random",50,0.330998279326453,"1.6710204081632654",0.514745116498336,-0.0258551764676385,NA,"With (weak)",16.24,0.420274357970624,2.16005807513753e-06,0.000121837106965142,5.26704239558445e-07
2647,"Random",50,0.366929579582709,"1.6342857142857143",0.459184315061492,0.00181850947754714,NA,"With (weak)",17.92,0.509842187352841,1.92291103072465e-06,7.79231821607284e-05,3.57335679962963e-07
2648,"Random",50,0.369617909274863,"1.6285714285714286",0.474809447404257,-0.082082165039112,NA,"With (weak)",18.2,0.470012958861278,1.88798972678539e-06,0.000107938461550471,3.16847859740744e-07
2649,"Random",50,0.383532476359883,"1.64",0.500577543727849,-0.0962214093042156,NA,"With (weak)",17.68,0.46268433652107,1.96925581016931e-06,8.77107030634242e-05,4.24166379428208e-07
2650,"Random",50,0.372859015270686,"1.6514285714285715",0.474583658238931,-0.0231605512019141,NA,"With (weak)",17.2,0.463808932723973,2.05432947051606e-06,0.000226160183882659,5.25815440479913e-07
2651,"Random",50,0.346076601760812,"1.6546938775510205",0.462285878602791,0.0346295327607444,NA,"With (weak)",16.92,0.542953589888085,2.0465847974475e-06,8.87822331890413e-05,4.2606620395688e-07
2652,"Random",50,0.337199008003558,"1.6595918367346938",0.471898793801862,-0.0530809335526084,NA,"With (weak)",16.72,0.570835596883365,2.05605593328078e-06,9.69365831255349e-05,3.67980123062382e-07
2653,"Random",50,0.360066105828483,"1.6375510204081634",0.444187426868333,0.0151021722620042,NA,"With (weak)",17.8,0.493679407832484,1.93657431854623e-06,0.000143707701209068,3.64114178991422e-07
2654,"Random",50,0.344409591276195,"1.6481632653061224",0.481388380525234,-0.0685873790161416,NA,"With (weak)",17.32,0.532658770596513,1.99227883637991e-06,7.30148934062133e-05,3.8629244238858e-07
2655,"Random",50,0.352137656879547,"1.646530612244898",0.534302620404369,-0.0729213197747238,NA,"With (weak)",17.36,0.488676500197154,2.00974713833072e-06,0.000120617424774807,4.65419772421259e-07
2656,"Random",50,0.334127554110836,"1.6612244897959183",0.48168532268577,0.0328427515875074,NA,"With (weak)",16.6,0.501091152730617,2.06271858307525e-06,0.000136610584328894,3.46671735305112e-07
2657,"Random",50,0.354417989497677,"1.663673469387755",0.473012627679756,-0.0572071585851266,NA,"With (weak)",16.6,0.519392923413906,2.10738546455291e-06,0.000133294787684234,4.65977348085309e-07
2658,"Random",50,0.363368715277384,"1.6481632653061224",0.535275595415662,-0.064317829476511,NA,"With (weak)",17.32,0.444973287781242,2.00688346732025e-06,7.79745555318783e-05,4.1796785816626e-07
2659,"Random",50,0.342938727714606,"1.653061224489796",0.487559362759186,-0.0149826910668981,NA,"With (weak)",17,0.486160074978646,2.01315979305651e-06,0.000155645638209979,3.38398162172153e-07
2660,"Random",50,0.365003546576813,"1.6277551020408163",0.482271113548084,-0.0970013705824338,NA,"With (weak)",18.28,0.531984516673631,1.87240706688605e-06,6.07605994958271e-05,3.26367255301318e-07
2661,"Random",50,0.387904937394209,"1.620408163265306",0.523075483949315,-0.00946734635156083,NA,"With (weak)",18.6,0.471138907969109,1.85718459814945e-06,7.96884667288771e-05,3.77190653816874e-07
2662,"Random",50,0.344826708872408,"1.6644897959183673",0.520693721988646,-0.0914950906030481,NA,"With (weak)",16.56,0.503186031326069,2.1528900267716e-06,0.000107725860731544,6.42929810834002e-07
2663,"Random",50,0.342534801059906,"1.6579591836734693",0.551057228338012,-0.0423056094887137,NA,"With (weak)",16.88,0.522090981381863,2.07798222783691e-06,8.76104119966849e-05,5.09055533509292e-07
2664,"Random",50,0.34783219885064,"1.6457142857142857",0.412034499579947,-0.0477619951981284,NA,"With (weak)",17.44,0.444119206800005,1.96528049297698e-06,0.000112807614237485,3.50983688326675e-07
2665,"Random",50,0.337378842108819,"1.6734693877551021",0.535409395785616,-0.114567430503852,NA,"With (weak)",16.04,0.538958791137688,2.16197457115525e-06,0.000176022530190715,4.51253469373641e-07
2666,"Random",50,0.361747515824538,"1.6408163265306122",0.539896738848663,-0.069227121858701,NA,"With (weak)",17.6,0.459922735015608,1.95468603769556e-06,9.55938946552638e-05,3.56972371456839e-07
2667,"Random",50,0.359038079684035,"1.6391836734693876",0.451666888695734,-0.063830032188347,NA,"With (weak)",17.72,0.48076544566131,1.9678977372089e-06,7.40290016272748e-05,4.49604016591423e-07
2668,"Random",50,0.362046264357679,"1.6351020408163266",0.467052223944475,-0.00743435592417728,NA,"With (weak)",17.88,0.451663894748291,1.91435643020389e-06,0.000122068261625123,3.23663086890262e-07
2669,"Random",50,0.350953251065352,"1.649795918367347",0.500186103493665,-0.0115540483357212,NA,"With (weak)",17.2,0.486527997013417,2.04165048432513e-06,0.00011420276988407,4.95979853863492e-07
2670,"Random",50,0.372503574052665,"1.6310204081632653",0.45366931094294,-0.0785382681754014,NA,"With (weak)",18.08,0.514441209466799,1.92351140717576e-06,0.000132622033367835,4.11806328191924e-07
2671,"Random",50,0.376751386637024,"1.6146938775510205",0.508888936958397,-0.0488576030543459,NA,"With (weak)",18.88,0.54450982151296,1.80236216136663e-06,8.6881629379014e-05,2.64886967074585e-07
2672,"Random",50,0.349498921133906,"1.646530612244898",0.540397170699927,-0.0613176227235167,NA,"With (weak)",17.4,0.476462649602626,1.97344879452628e-06,0.000107410246360457,3.4188238192836e-07
2673,"Random",50,0.360293415751028,"1.6448979591836734",0.462616173446131,-0.0375595999364807,NA,"With (weak)",17.44,0.471741374866012,1.98044492631047e-06,8.89404780052439e-05,3.74005351895706e-07
2674,"Random",50,0.321858202669887,"1.656326530612245",0.484453463274905,-0.0166396033731369,NA,"With (weak)",16.88,0.59834135038485,2.04001277621679e-06,0.000100248304930128,3.89765933183087e-07
2675,"Random",50,0.356373553108174,"1.6546938775510205",0.523060893001039,-0.10717502912671,NA,"With (weak)",16.92,0.528875631999384,2.05524324001904e-06,0.000121740288159819,4.58416073238625e-07
2676,"Random",50,0.341095498960191,"1.670204081632653",0.502452883315391,-0.0345579169468182,NA,"With (weak)",16.2,0.544320882076935,2.15283387701282e-06,8.93086983279015e-05,4.68761668561308e-07
2677,"Random",50,0.345711999637939,"1.6448979591836734",0.512920828026614,-0.0895385276540885,NA,"With (weak)",17.44,0.474687295883697,1.98271068280086e-06,6.66788408398926e-05,3.78857959959741e-07
2678,"Random",50,0.348104414789231,"1.6546938775510205",0.505477946538118,-0.0662277859408454,NA,"With (weak)",16.96,0.530606043573865,2.0396465415353e-06,0.000140943820156213,4.05303476423692e-07
2679,"Random",50,0.333574383545591,"1.6775510204081632",0.510095299293105,-0.0515101261369919,NA,"With (weak)",16,0.510204657001391,2.19218627166621e-06,0.00014943010412876,5.20734538006335e-07
2680,"Random",50,0.358898586696204,"1.6546938775510205",0.475480662917788,-0.0782454907125946,NA,"With (weak)",16.92,0.455202681567365,2.03965267028648e-06,0.00021758891973427,3.78349327462769e-07
2681,"Random",50,0.356587945577702,"1.636734693877551",0.448225008010116,-0.102529580025711,NA,"With (weak)",17.8,0.499949323431518,1.93161875761624e-06,8.67512052357288e-05,3.42527895545788e-07
2682,"Random",50,0.349699084227419,"1.6546938775510205",0.555290743709137,-0.0171135486993586,NA,"With (weak)",17.08,0.52632187223726,2.06316772716628e-06,8.26648305796218e-05,5.6198758094422e-07
2683,"Random",50,0.356807499346199,"1.6538775510204082",0.497621652427154,-0.0767806248903405,NA,"With (weak)",17.04,0.546981846052903,2.03020632667377e-06,0.000103124299748527,4.1864442587931e-07
2684,"Random",50,0.325289238640094,"1.6644897959183673",0.502559757554035,0.0410420522872087,NA,"With (weak)",16.48,0.559031591051442,2.10453338991025e-06,9.64845442614365e-05,4.39691662956964e-07
2685,"Random",50,0.356806159112122,"1.6318367346938776",0.448392106717178,-0.0846737663215966,NA,"With (weak)",18.04,0.528033354711899,1.91946602833428e-06,8.16795293419646e-05,4.17630968897084e-07
2686,"Random",50,0.35102472414291,"1.6579591836734693",0.5479347197114,0.0229176358234818,NA,"With (weak)",16.96,0.500126078954565,2.06400954734999e-06,7.56715960642054e-05,5.39923716800358e-07
2687,"Random",50,0.369160205376951,"1.6383673469387756",0.40444240868326,0.066156187686796,NA,"With (weak)",17.72,0.470767183297815,1.93761917066499e-06,0.000119784842502879,3.44360289946188e-07
2688,"Random",50,0.356354451121634,"1.6489795918367347",0.563381151525481,-0.113697494592412,NA,"With (weak)",17.24,0.546618032609407,1.97947455912833e-06,9.93083301866452e-05,3.13370726491824e-07
2689,"Random",50,0.355922494941232,"1.6416326530612244",0.518736529378352,-0.0298406989815259,NA,"With (weak)",17.6,0.516438695485865,1.97524392960338e-06,5.68606674933227e-05,4.34258709593749e-07
2690,"Random",50,0.339723764726322,"1.6579591836734693",0.505333625129692,-0.0243056995347993,NA,"With (weak)",16.88,0.507943585887218,2.0539211914661e-06,0.000130048540491071,4.43259943549073e-07
2691,"Random",50,0.315466875491509,"1.6693877551020408",0.450460507147678,-0.0540686866790377,NA,"With (weak)",16.2,0.478899785493125,2.13192569107175e-06,0.000108548790115933,4.36502865323114e-07
2692,"Random",50,0.342474606271968,"1.649795918367347",0.517151717842976,-0.0460038725197367,NA,"With (weak)",17.16,0.488247647416847,2.05093419784021e-06,0.000189577795101337,5.44644120210217e-07
2693,"Random",50,0.332896782746426,"1.6653061224489796",0.488058472375708,-0.0545334535226805,NA,"With (weak)",16.56,0.496740277325444,2.10900449038145e-06,0.000164679401899547,5.06775880769471e-07
2694,"Random",50,0.361290179847523,"1.6448979591836734",0.462119919793002,-0.0168839133101081,NA,"With (weak)",17.44,0.55531047117725,1.98129192234782e-06,0.00012887949706412,3.94902207265434e-07
2695,"Random",50,0.374736755131021,"1.623673469387755",0.527920367415362,-0.149807695403719,NA,"With (weak)",18.44,0.474133614201573,1.88398894752892e-06,5.66526287781391e-05,4.22147922055925e-07
2696,"Random",50,0.351935928566431,"1.6473469387755102",0.561783367855408,-0.0305024816070599,NA,"With (weak)",17.36,0.522841799814631,2.0049359750772e-06,0.000108606001770499,4.48325304885617e-07
