"rep_id","network_type","size","clustering","pathlength","value_lang_start","assortativity","exponent","init_lang_exp","node_degree","path_type","exp_type","size_type","neigh_type","clus_type","ass_type","mean_lang","inter_var","mean_intra_var","std_intra_var"
3060,"Scalefree",50,0,4.47591836734694,0.597843000611746,-0.327371115647581,2.86537000721576,"With (strong)",2,"None","None","Low",NA,NA,"None",0.513766956388538,2.55423234245747e-05,0.0125458509602113,1.08327781872534e-05
3094,"Scalefree",50,0,4.83673469387755,0.565437961693358,-0.285867928586793,2.71979945054657,"With (strong)",2,"High","None","None",NA,NA,"None",0.480174005113846,2.49156540823631e-05,0.0152571986492116,1.08400495068113e-05
3117,"Scalefree",50,0,3.93061224489796,0.564881567226684,-0.248159203980099,3.06030223430809,"With (strong)",2,"None","High","None",NA,NA,"None",0.485351775905124,2.4957792766452e-05,0.0114335821761278,1.03775905698875e-05
3176,"Scalefree",50,0,3.49795918367347,0.587237404747257,-0.273875425431582,2.76268252922116,"With (strong)",2,"Low","None","None",NA,NA,"None",0.493735751695799,2.64691551783615e-05,0.00844128931066034,1.05208120988019e-05
3211,"Scalefree",50,0,4.02530612244898,0.591700041109701,-0.553298599661456,2.77594450771378,"With (strong)",2,"None","None","None",NA,NA,"Low",0.48429552389738,2.71888625680273e-05,0.0243873543790165,1.03812602412552e-05
3237,"Scalefree",50,0,4.45061224489796,0.569084076187871,-0.276346471023147,2.83023529889652,"With (strong)",2,"None","None","Low",NA,NA,"None",0.506803492097358,2.53236623309018e-05,0.022557375359816,1.07822781145912e-05
3286,"Scalefree",50,0,4.39591836734694,0.563856570790704,-0.271343672996086,2.84108272047958,"With (strong)",2,"None","None","Low",NA,NA,"None",0.474249691926581,2.48519913586763e-05,0.012863951073335,1.05434418699493e-05
3316,"Scalefree",50,0,4.37142857142857,0.514008738982444,-0.345686055859546,2.85334533868857,"With (strong)",2,"None","None","Low",NA,NA,"None",0.50709986504439,2.62756314542203e-05,0.00999747846416277,1.07000047756392e-05
3408,"Scalefree",50,0,4.3934693877551,0.626212088467527,-0.304197925860547,2.86537000721576,"With (strong)",2,"None","None","Low",NA,NA,"None",0.506478882759909,2.55499538476284e-05,0.00850206626230933,1.08183374860103e-05
3423,"Scalefree",50,0,3.89469387755102,0.521784126109179,-0.458598511634172,2.77819561468552,"With (strong)",2,"None","None","None",NA,NA,"Low",0.504832399833801,2.67042125394339e-05,0.0184955378851943,1.06500954677429e-05
3443,"Scalefree",50,0,4.92489795918367,0.554385891616028,-0.338309282910378,2.83023529889652,"With (strong)",2,"High","None","None",NA,NA,"None",0.483551053434294,2.49877938966668e-05,0.0260697501749796,1.10561059709921e-05
3454,"Scalefree",50,0,3.99265306122449,0.503591205767266,-0.275308008213553,2.58251991581473,"With (strong)",2,"None","Low","None",NA,NA,"None",0.497008048641743,2.62871108911209e-05,0.0122608736678587,1.11320612808158e-05
3488,"Scalefree",50,0,4.04734693877551,0.553825811990657,-0.198621877691645,2.78297375030076,"With (strong)",2,"None","None","None",NA,NA,"High",0.505106168312967,2.50703777055524e-05,0.00849551859317046,1.06545928526211e-05
3522,"Scalefree",50,0,3.92734693877551,0.557027969410688,-0.228967810359159,2.63482288054221,"With (strong)",2,"None","Low","None",NA,NA,"None",0.518606941454916,2.58323291193303e-05,0.0162171242811954,1.09087617583536e-05
3587,"Scalefree",50,0,3.86775510204082,0.573716189596598,-0.173179506264731,2.75894154587333,"With (strong)",2,"None","None","None",NA,NA,"High",0.505692470281816,2.55592649937867e-05,0.0128620864903072,1.08564715525442e-05
3604,"Scalefree",50,0,3.98775510204082,0.588670671753135,-0.299896734679343,3.00928690594016,"With (strong)",2,"None","High","None",NA,NA,"None",0.490465604813372,2.52869932549363e-05,0.00860337938459121,1.03732660071017e-05
3624,"Scalefree",50,0,4.42612244897959,0.579884704610654,-0.346352540448481,2.83869350852057,"With (strong)",2,"None","None","Low",NA,NA,"None",0.481633578152959,2.5510280471264e-05,0.0186485886682631,1.08705388876359e-05
3636,"Scalefree",50,0,3.49959183673469,0.569012858872054,-0.279126772956778,2.77882093274168,"With (strong)",2,"Low","None","None",NA,NA,"None",0.503118048189136,2.6717954056898e-05,0.0158150817485237,1.05717632251719e-05
3661,"Scalefree",50,0,3.96,0.540367886604792,-0.437661894593195,2.81310912555127,"With (strong)",2,"None","None","None",NA,NA,"Low",0.511566473849097,2.74695078211479e-05,0.0130075259600209,1.03422087114693e-05
3735,"Scalefree",50,0,4.12408163265306,0.568996332151595,-0.476507507195118,2.79634257801933,"With (strong)",2,"None","None","None",NA,NA,"Low",0.496945671555883,2.65334129147116e-05,0.0110261990533635,1.04912514720407e-05
3745,"Scalefree",50,0,3.40489795918367,0.523052815813523,-0.299896587383661,2.80253180669973,"With (strong)",2,"Low","None","None",NA,NA,"None",0.494155803038622,2.69368521842752e-05,0.00881879216725753,1.0645513093595e-05
3749,"Scalefree",50,0,4.00571428571429,0.571341729286988,-0.283455839458639,3.06777411271399,"With (strong)",2,"None","High","None",NA,NA,"None",0.500536042776874,2.52147901487499e-05,0.028671064256279,1.04582635087998e-05
3760,"Scalefree",50,0,4.10530612244898,0.641757085261751,-0.479378099077807,2.7563101610135,"With (strong)",2,"None","None","None",NA,NA,"Low",0.519816522789516,2.70336213812733e-05,0.0141226161009362,1.05488174084297e-05
3775,"Scalefree",50,0,4.06857142857143,0.540769126608838,-0.199829660385393,2.77514232867483,"With (strong)",2,"None","None","None",NA,NA,"High",0.496964048487174,2.54894215242492e-05,0.0136024746788669,1.09211743254934e-05
3813,"Scalefree",50,0,3.98040816326531,0.529897001175685,-0.29931799674267,3.07161248233419,"With (strong)",2,"None","High","None",NA,NA,"None",0.506902715839228,2.55871679398918e-05,0.0137491373211339,1.0370020666277e-05
3855,"Scalefree",50,0,3.9069387755102,0.476551372132663,-0.297772460893136,3.02591594062631,"With (strong)",2,"None","High","None",NA,NA,"None",0.511981467433425,2.59735480104548e-05,0.017115752082683,1.03631304160451e-05
3859,"Scalefree",50,0,4.93061224489796,0.583876804837611,-0.28175519630485,2.80851295706204,"With (strong)",2,"High","None","None",NA,NA,"None",0.497459069981916,2.44312522735228e-05,0.0158701309726695,1.08818221400919e-05
3908,"Scalefree",50,0,3.92816326530612,0.506588054395886,-0.0949159491594915,2.80241312178749,"With (strong)",2,"None","None","None",NA,NA,"High",0.506233499859843,2.47324500279162e-05,0.012520318408438,1.06584323388536e-05
3932,"Scalefree",50,0,4.37551020408163,0.572428210945233,-0.289262733122478,2.85447194351895,"With (strong)",2,"None","None","Low",NA,NA,"None",0.51563614970682,2.58053655739085e-05,0.0205015887598172,1.08776082998308e-05
3948,"Scalefree",50,0,3.91673469387755,0.578825518408375,-0.239247311827957,2.58244458855935,"With (strong)",2,"None","Low","None",NA,NA,"None",0.494993619733444,2.59122315327237e-05,0.014616575681073,1.08671212733284e-05
3981,"Scalefree",50,0,4.03428571428571,0.575373112349083,-0.282732093509597,2.63884208193309,"With (strong)",2,"None","Low","None",NA,NA,"None",0.50002385492555,2.56145203594974e-05,0.0204920329891091,1.07777583379692e-05
3993,"Scalefree",50,0,4.03265306122449,0.634428600828687,-0.229740187949143,3.14217377618338,"With (strong)",2,"None","High","None",NA,NA,"None",0.511771605988133,2.43930293133665e-05,0.0147056763224145,1.01937138545898e-05
3994,"Scalefree",50,0,4.49142857142857,0.533470520502041,-0.336330935251799,2.81614284473926,"With (strong)",2,"None","None","Low",NA,NA,"None",0.48910342922597,2.49763199916819e-05,0.0156539424660897,1.04074756388696e-05
4023,"Scalefree",50,0,4.40816326530612,0.539363766848012,-0.318871145927488,2.80639344104716,"With (strong)",2,"None","None","Low",NA,NA,"None",0.482632080998626,2.51711375230723e-05,0.00631622277359894,1.05738511019441e-05
4031,"Scalefree",50,0,4.09142857142857,0.513359778037714,-0.289036544850498,2.62307123322534,"With (strong)",2,"None","Low","None",NA,NA,"None",0.510845232480346,2.53331146379173e-05,0.0135846519375744,1.10932665811978e-05
4145,"Scalefree",50,0,4.00081632653061,0.574782901088669,-0.0724221541602859,2.79633212000653,"With (strong)",2,"None","None","None",NA,NA,"High",0.501973473813357,2.48508631386912e-05,0.0180507380316093,1.0879414157782e-05
4146,"Scalefree",50,0,3.99673469387755,0.515361803176263,-0.224520519073857,3.00914153619891,"With (strong)",2,"None","High","None",NA,NA,"None",0.493878413461171,2.50111492743364e-05,0.0142106039115098,1.06490518687808e-05
4215,"Scalefree",50,0,3.5069387755102,0.621891387816417,-0.320239219389361,2.74939370259927,"With (strong)",2,"Low","None","None",NA,NA,"None",0.52865039714574,2.6792517625775e-05,0.00453826657562964,1.04896475279464e-05
4250,"Scalefree",50,0,4.06040816326531,0.551734548025011,-0.501505302115093,2.75976420546116,"With (strong)",2,"None","None","None",NA,NA,"Low",0.488286763882809,2.70317733985018e-05,0.0185700875759722,1.05349319960855e-05
4358,"Scalefree",50,0,4.06204081632653,0.562426080275589,-0.45458322753399,2.78811714341092,"With (strong)",2,"None","None","None",NA,NA,"Low",0.495248659611063,2.68115349032431e-05,0.0256052422236698,1.04706433726669e-05
4368,"Scalefree",50,0,3.43755102040816,0.544067930626375,-0.280164787622848,2.76663529526246,"With (strong)",2,"Low","None","None",NA,NA,"None",0.516422151304088,2.67087634403345e-05,0.0123934361762417,1.05645989000974e-05
4385,"Scalefree",50,0,4.06122448979592,0.528685838482134,-0.296666666666667,2.53463940326173,"With (strong)",2,"None","Low","None",NA,NA,"None",0.498228617319841,2.58484883530255e-05,0.0116739477418579,1.09585780087372e-05
4387,"Scalefree",50,0,4.48326530612245,0.482337607806373,-0.285447634561868,2.87325020543984,"With (strong)",2,"None","None","Low",NA,NA,"None",0.501743496083319,2.50211903349112e-05,0.00839804929072597,1.0681685565349e-05
4401,"Scalefree",50,0,5.16897959183673,0.552775049125358,-0.306005398110661,2.72656437066785,"With (strong)",2,"High","None","None",NA,NA,"None",0.516108970780484,2.42874115041768e-05,0.0085027320229315,1.07473716846067e-05
4423,"Scalefree",50,0,4.04163265306122,0.535418238321356,-0.278808078646017,3.11997960974717,"With (strong)",2,"None","High","None",NA,NA,"None",0.509772463739353,2.51675913427024e-05,0.0188036094121866,1.04600664379076e-05
4464,"Scalefree",50,0,3.96979591836735,0.589762653433918,-0.4473509534154,2.76268252922116,"With (strong)",2,"None","None","None",NA,NA,"Low",0.495598098035589,2.64366437177134e-05,0.0116314745179907,1.0583807089647e-05
4467,"Scalefree",50,0,4.47020408163265,0.55389065765969,-0.257080610021786,2.83050472049188,"With (strong)",2,"None","None","Low",NA,NA,"None",0.508925732067978,2.50933864366881e-05,0.0160775780813033,1.06334952194868e-05
4482,"Scalefree",50,0,4.03591836734694,0.55451047641562,-0.276415149563894,2.64617776915204,"With (strong)",2,"None","Low","None",NA,NA,"None",0.49589540994815,2.55542124679211e-05,0.018567991234478,1.08780804949623e-05
4522,"Scalefree",50,0,3.95918367346939,0.574695728179523,-0.271677261738786,3.04538487040055,"With (strong)",2,"None","High","None",NA,NA,"None",0.50955321399932,2.49430570690458e-05,0.0120638164313365,1.03307197583299e-05
4553,"Scalefree",50,0,3.45469387755102,0.577214783236175,-0.300418291098116,2.72530537515119,"With (strong)",2,"Low","None","None",NA,NA,"None",0.470002854935944,2.70085370095422e-05,0.0129109634939083,1.0579504754618e-05
4563,"Scalefree",50,0,4.49469387755102,0.634554335189108,-0.258616204968136,2.83441031740876,"With (strong)",2,"None","None","Low",NA,NA,"None",0.511782924754413,2.50507331959473e-05,0.022974786393996,1.10198862646682e-05
4619,"Scalefree",50,0,3.2930612244898,0.529276821649527,-0.30814408770556,2.73997666865317,"With (strong)",2,"Low","None","None",NA,NA,"None",0.527041365615558,2.70693794517717e-05,0.0113548784384534,1.04397713220398e-05
4629,"Scalefree",50,0,4.47591836734694,0.595073668365975,-0.28085879224233,2.85762587416027,"With (strong)",2,"None","None","Low",NA,NA,"None",0.515936126965305,2.4828646717917e-05,0.0168792403774248,1.09039441261671e-05
4677,"Scalefree",50,0,3.96081632653061,0.586862885198837,-0.103717895608948,2.79719285608758,"With (strong)",2,"None","None","None",NA,NA,"High",0.491353568177947,2.51210874852208e-05,0.021199733201422,1.09305406446597e-05
4719,"Scalefree",50,0,4.49224489795918,0.574670907059655,-0.345053589328399,2.82103438682423,"With (strong)",2,"None","None","Low",NA,NA,"None",0.495391662271888,2.53252840726221e-05,0.00883576185617473,1.07291135186556e-05
4745,"Scalefree",50,0,3.92571428571429,0.621086041591456,-0.267898383371825,2.62884825013923,"With (strong)",2,"None","Low","None",NA,NA,"None",0.508672706234676,2.60217238944725e-05,0.0111304549950512,1.07471012844794e-05
4785,"Scalefree",50,0,3.94530612244898,0.605448040342953,-0.434427877847683,2.80415599876789,"With (strong)",2,"None","None","None",NA,NA,"Low",0.486212368008007,2.62581982953046e-05,0.0238393183941875,1.04288084232415e-05
4803,"Scalefree",50,0,3.42204081632653,0.506997044431299,-0.287778275810548,2.74939370259927,"With (strong)",2,"Low","None","None",NA,NA,"None",0.501775695251115,2.68056283251542e-05,0.0175436985604728,1.04612115381422e-05
4885,"Scalefree",50,0,4.03102040816327,0.578302382943087,-0.273314450023604,3.13669221925097,"With (strong)",2,"None","High","None",NA,NA,"None",0.511364238928901,2.49236819025434e-05,0.00922992617683206,1.03820105447973e-05
4909,"Scalefree",50,0,5.36734693877551,0.550630939929699,-0.326164874551971,2.74537078783601,"With (strong)",2,"High","None","None",NA,NA,"None",0.507593307757865,2.45668856293454e-05,0.024052402897933,1.08367526991465e-05
4950,"Scalefree",50,0,4.01551020408163,0.549121475758851,-0.282837771605947,2.61473629604147,"With (strong)",2,"None","Low","None",NA,NA,"None",0.509737593819109,2.63810282669374e-05,0.0190911693480968,1.10055334198616e-05
4957,"Scalefree",50,0,4.06938775510204,0.589157786309861,-0.436087570621469,2.80140597003281,"With (strong)",2,"None","None","None",NA,NA,"Low",0.493993798777352,2.64445521677059e-05,0.0265331770399662,1.05829632966829e-05
4973,"Scalefree",50,0,3.97551020408163,0.607601913861456,-0.428233180927498,2.80548642177058,"With (strong)",2,"None","None","None",NA,NA,"Low",0.51058608796711,2.63768413087508e-05,0.0117470110816226,1.06873489226097e-05
4996,"Scalefree",50,0,4.0465306122449,0.53305127708345,-0.451521110098637,2.76255346651959,"With (strong)",2,"None","None","None",NA,NA,"Low",0.513681890922499,2.79868478935318e-05,0.0142942164204955,9.9425732908017e-06
5096,"Scalefree",50,0,3.43755102040816,0.48117755666613,-0.328089461713419,2.81460684436741,"With (strong)",2,"Low","None","None",NA,NA,"None",0.516684739578899,2.69436152663005e-05,0.0115087885375136,1.02846045485247e-05
5102,"Scalefree",50,0,4.46938775510204,0.573312996428903,-0.268608414239482,2.89759259051521,"With (strong)",2,"None","None","Low",NA,NA,"None",0.498434813147492,2.46650139157578e-05,0.0149749819172485,1.07019622499015e-05
5109,"Scalefree",50,0,4.09469387755102,0.602440016839184,-0.245742092457421,3.02864569472721,"With (strong)",2,"None","High","None",NA,NA,"None",0.516059708653887,2.51179562517673e-05,0.0105389296693769,1.05386756902638e-05
5170,"Scalefree",50,0,3.94857142857143,0.583531170654521,-0.225306326581645,2.62010577408725,"With (strong)",2,"None","Low","None",NA,NA,"None",0.506419818214169,2.6109457254639e-05,0.0263644797520266,1.09890606644235e-05
5194,"Scalefree",50,0,3.40979591836735,0.607329121961163,-0.333276998478959,2.8134441011602,"With (strong)",2,"Low","None","None",NA,NA,"None",0.497898394078094,2.70888136475419e-05,0.0105319024196514,1.04384095254397e-05
5206,"Scalefree",50,0,3.88571428571429,0.588055238786764,-0.427609231545643,2.80479812685179,"With (strong)",2,"None","None","None",NA,NA,"Low",0.492145469826132,2.62618813205808e-05,0.0151861997955938,1.04028225897927e-05
5277,"Scalefree",50,0,4.93469387755102,0.526544691040345,-0.277343307265103,2.75143987992571,"With (strong)",2,"High","None","None",NA,NA,"None",0.525847342457424,2.48815378813322e-05,0.0205458020886747,1.08692285343124e-05
5320,"Scalefree",50,0,5.08734693877551,0.620139000038688,-0.310340869964421,2.74649861839742,"With (strong)",2,"High","None","None",NA,NA,"None",0.491424485225562,2.43547797588057e-05,0.0144938291291834,1.10250307117458e-05
5337,"Scalefree",50,0,4.4130612244898,0.560945023884441,-0.31481090217621,2.85140105259609,"With (strong)",2,"None","None","Low",NA,NA,"None",0.49332713647819,2.55774913184737e-05,0.0149144614820217,1.08295225444585e-05
5354,"Scalefree",50,0,4.38285714285714,0.534714189778575,-0.32070893097023,2.82565061540705,"With (strong)",2,"None","None","Low",NA,NA,"None",0.507324521877884,2.5404333661724e-05,0.0157655742400576,1.06660737123204e-05
5410,"Scalefree",50,0,4.46285714285714,0.583035371786467,-0.344219464402352,2.8905838376414,"With (strong)",2,"None","None","Low",NA,NA,"None",0.493838392135291,2.55153247072154e-05,0.00969820345990324,1.09655760160918e-05
5422,"Scalefree",50,0,4.41795918367347,0.526821319101385,-0.259470546759823,2.82669618255065,"With (strong)",2,"None","None","Low",NA,NA,"None",0.485766804851975,2.45732411619052e-05,0.00622261543927409,1.07921861387703e-05
5445,"Scalefree",50,0,4.05469387755102,0.51150654050181,-0.176884288747346,2.78940781508238,"With (strong)",2,"None","None","None",NA,NA,"High",0.470074577071218,2.51753253144048e-05,0.0108798198777597,1.08919203972018e-05
5447,"Scalefree",50,0,3.99428571428571,0.607582868778805,-0.428720396254036,2.7620134842309,"With (strong)",2,"None","None","None",NA,NA,"Low",0.527423067273196,2.69530631980476e-05,0.0129564316805896,1.03268550376974e-05
5487,"Scalefree",50,0,4.00408163265306,0.523876627281063,-0.264962753660416,3.03542059043002,"With (strong)",2,"None","High","None",NA,NA,"None",0.513805505678316,2.589953996654e-05,0.0131324340296066,1.08658571743268e-05
